conId,openPrice,closePrice,lowPrice,highPrice,lastPrice,tradingVolume
154.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
151.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
152.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
153.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
155.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
154.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
151.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
152.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
153.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
155.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
156.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
156.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
154.0,-1.0,-1.0,-1.0,-1.0,5875.0,-1.0
151.0,-1.0,-1.0,-1.0,-1.0,5875.0,-1.0
152.0,-1.0,-1.0,-1.0,-1.0,5875.0,-1.0
156.0,-1.0,-1.0,-1.0,-1.0,5875.0,-1.0
153.0,-1.0,-1.0,-1.0,-1.0,5875.0,-1.0
155.0,-1.0,-1.0,-1.0,-1.0,5875.0,-1.0
154.0,-1.0,-1.0,-1.0,6000.5,5875.0,-1.0
154.0,-1.0,-1.0,5821.75,6000.5,5875.0,-1.0
154.0,-1.0,5963.25,5821.75,6000.5,5875.0,-1.0
151.0,-1.0,5963.25,5821.75,6000.5,5875.0,-1.0
151.0,-1.0,5963.25,5821.75,6000.5,5875.0,-1.0
151.0,-1.0,5963.25,5821.75,6000.5,5875.0,-1.0
152.0,-1.0,5963.25,5821.75,6000.5,5875.0,-1.0
152.0,-1.0,5963.25,5821.75,6000.5,5875.0,-1.0
152.0,-1.0,5963.25,5821.75,6000.5,5875.0,-1.0
156.0,-1.0,5963.25,5821.75,6000.5,5875.0,-1.0
156.0,-1.0,5963.25,5821.75,6000.5,5875.0,-1.0
156.0,-1.0,5963.25,5821.75,6000.5,5875.0,-1.0
153.0,-1.0,5963.25,5821.75,6000.5,5875.0,-1.0
153.0,-1.0,5963.25,5821.75,6000.5,5875.0,-1.0
153.0,-1.0,5963.25,5821.75,6000.5,5875.0,-1.0
155.0,-1.0,5963.25,5821.75,6000.5,5875.0,-1.0
155.0,-1.0,5963.25,5821.75,6000.5,5875.0,-1.0
155.0,-1.0,5963.25,5821.75,6000.5,5875.0,-1.0
154.0,5967.5,5963.25,5821.75,6000.5,5875.0,-1.0
151.0,5967.5,5963.25,5821.75,6000.5,5875.0,-1.0
152.0,5967.5,5963.25,5821.75,6000.5,5875.0,-1.0
156.0,5967.5,5963.25,5821.75,6000.5,5875.0,-1.0
153.0,5967.5,5963.25,5821.75,6000.5,5875.0,-1.0
155.0,5967.5,5963.25,5821.75,6000.5,5875.0,-1.0
764046383.0,5967.5,5963.25,5821.75,6000.5,198.0,-1.0
764046383.0,5967.5,210.25,5821.75,6000.5,198.0,-1.0
764046383.0,5967.5,210.25,5821.75,6000.5,198.0,-1.0
764046383.0,5967.5,210.25,5821.75,6000.5,198.0,-1.0
764046953.0,5967.5,210.25,5821.75,6000.5,3.65,-1.0
764046953.0,5967.5,2.0,5821.75,6000.5,3.65,-1.0
764046953.0,5967.5,2.0,5821.75,6000.5,3.65,-1.0
764046953.0,5967.5,2.0,5821.75,6000.5,3.65,-1.0
