conId,openPrice,closePrice,lowPrice,highPrice,lastPrice,tradingVolume
31.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
31.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
31.0,-1.0,-1.0,-1.0,-1.0,5911.5,-1.0
31.0,-1.0,-1.0,-1.0,6000.5,5911.5,-1.0
31.0,-1.0,-1.0,5897.75,6000.5,5911.5,-1.0
31.0,-1.0,5963.25,5897.75,6000.5,5911.5,-1.0
31.0,5967.5,5963.25,5897.75,6000.5,5911.5,-1.0
759088750.0,5967.5,5963.25,5897.75,6000.5,2.8,-1.0
759088750.0,5967.5,5963.25,5897.75,5.7,2.8,-1.0
759088750.0,5967.5,5963.25,1.0,5.7,2.8,-1.0
759088750.0,5967.5,3.3,1.0,5.7,2.8,-1.0
759088750.0,5967.5,3.3,1.0,5.7,2.8,-1.0
759088750.0,5967.5,3.3,1.0,5.7,2.8,-1.0
759089085.0,5967.5,3.3,1.0,5.7,2.8,-1.0
759089085.0,5967.5,3.3,1.0,5.7,2.8,-1.0
764045761.0,5967.5,171.75,1.0,5.7,2.8,-1.0
764045761.0,5967.5,171.75,1.0,5.7,2.8,-1.0
764045761.0,5967.5,171.75,1.0,5.7,2.8,-1.0
764046120.0,5967.5,171.75,1.0,5.7,3.05,-1.0
764046120.0,5967.5,171.75,1.0,6.1,3.05,-1.0
764046120.0,5967.5,171.75,1.05,6.1,3.05,-1.0
764046120.0,5967.5,3.55,1.05,6.1,3.05,-1.0
764046120.0,5967.5,3.55,1.05,6.1,3.05,-1.0
764046120.0,5967.5,3.55,1.05,6.1,3.05,-1.0
