conId,symbol,secType,expiration,strike,right,exchange,currency,tradingClass,openPrice,closePrice,lowPrice,highPrice,lastPrice,tradingVolume,tickType,impliedVol,delta,optPrice,pvDividend,gamma,vega,theta,undPrice
747767187,ES,FOP,20250214,6125.0,P,CME,USD,EW2,6131.75,24.75,22.0,11.5,28.5,-1.0,10.0,0.13710655062274046,-0.3078470980429585,7.199999809265137,0.0,0.009734727525195865,0.926767744608649,-7.199999809265137,
747767187,ES,FOP,20250214,6125.0,P,CME,USD,EW2,6131.75,24.75,22.0,11.5,28.5,-1.0,11.0,0.13979678757557965,-0.3112117771495433,7.5,0.0,0.009592798740397167,0.9311752621150402,-7.5,
747767187,ES,FOP,20250214,6125.0,P,CME,USD,EW2,6131.75,24.75,22.0,11.5,28.5,-1.0,12.0,0.1387645254978835,-0.309934368244525,7.300000190734863,0.0,0.009646895941222351,0.9295118996954942,-7.300000190734863,
747767187,ES,FOP,20250214,6125.0,P,CME,USD,EW2,6131.75,24.75,22.0,11.5,28.5,-1.0,13.0,0.13906667341079193,-0.310474785096153,7.341104916400127,0.0,0.009624055440375992,0.9375380481783395,-7.341104916400127,
747767187,ES,FOP,20250214,6125.0,P,CME,USD,EW2,6131.75,24.75,7.1,11.5,28.5,-1.0,10.0,0.13710655062274046,-0.3078470980429585,7.199999809265137,0.0,0.009734727525195865,0.926767744608649,-7.199999809265137,
747767187,ES,FOP,20250214,6125.0,P,CME,USD,EW2,6131.75,24.75,7.1,11.5,28.5,-1.0,11.0,0.13979678757557965,-0.3112117771495433,7.5,0.0,0.009592798740397167,0.9311752621150402,-7.5,
747767187,ES,FOP,20250214,6125.0,P,CME,USD,EW2,6131.75,24.75,7.1,11.5,28.5,-1.0,12.0,0.1387645254978835,-0.309934368244525,7.300000190734863,0.0,0.009646895941222351,0.9295118996954942,-7.300000190734863,
747767187,ES,FOP,20250214,6125.0,P,CME,USD,EW2,6131.75,24.75,7.1,11.5,28.5,-1.0,13.0,0.13906667341079193,-0.310474785096153,7.341104916400127,0.0,0.009624055440375992,0.9375380481783395,-7.341104916400127,
747767187,ES,FOP,20250214,6125.0,P,CME,USD,EW2,6131.75,11.0,7.1,11.5,28.5,-1.0,10.0,0.13710655062274046,-0.3078470980429585,7.199999809265137,0.0,0.009734727525195865,0.926767744608649,-7.199999809265137,
747767187,ES,FOP,20250214,6125.0,P,CME,USD,EW2,6131.75,11.0,7.1,11.5,28.5,-1.0,11.0,0.13979678757557965,-0.3112117771495433,7.5,0.0,0.009592798740397167,0.9311752621150402,-7.5,
747767187,ES,FOP,20250214,6125.0,P,CME,USD,EW2,6131.75,11.0,7.1,11.5,28.5,-1.0,12.0,0.1387645254978835,-0.309934368244525,7.300000190734863,0.0,0.009646895941222351,0.9295118996954942,-7.300000190734863,
747767187,ES,FOP,20250214,6125.0,P,CME,USD,EW2,6131.75,11.0,7.1,11.5,28.5,-1.0,13.0,0.13906667341079193,-0.310474785096153,7.341104916400127,0.0,0.009624055440375992,0.9375380481783395,-7.341104916400127,
747767187,ES,FOP,20250214,6125.0,P,CME,USD,EW2,6131.75,11.0,7.1,11.5,7.3,-1.0,10.0,0.13710655062274046,-0.3078470980429585,7.199999809265137,0.0,0.009734727525195865,0.926767744608649,-7.199999809265137,
747767187,ES,FOP,20250214,6125.0,P,CME,USD,EW2,6131.75,11.0,7.1,11.5,7.3,-1.0,11.0,0.13979678757557965,-0.3112117771495433,7.5,0.0,0.009592798740397167,0.9311752621150402,-7.5,
747767187,ES,FOP,20250214,6125.0,P,CME,USD,EW2,6131.75,11.0,7.1,11.5,7.3,-1.0,12.0,0.1387645254978835,-0.309934368244525,7.300000190734863,0.0,0.009646895941222351,0.9295118996954942,-7.300000190734863,
747767187,ES,FOP,20250214,6125.0,P,CME,USD,EW2,6131.75,11.0,7.1,11.5,7.3,-1.0,13.0,0.13906667341079193,-0.310474785096153,7.341104916400127,0.0,0.009624055440375992,0.9375380481783395,-7.341104916400127,
747767187,ES,FOP,20250214,6125.0,P,CME,USD,EW2,6131.75,11.0,7.1,11.5,7.3,-1.0,10.0,0.13710655062274046,-0.3078470980429585,7.199999809265137,0.0,0.009734727525195865,0.926767744608649,-7.199999809265137,
747767187,ES,FOP,20250214,6125.0,P,CME,USD,EW2,6131.75,11.0,7.1,11.5,7.3,-1.0,11.0,0.13979678757557965,-0.3112117771495433,7.5,0.0,0.009592798740397167,0.9311752621150402,-7.5,
747767187,ES,FOP,20250214,6125.0,P,CME,USD,EW2,6131.75,11.0,7.1,11.5,7.3,-1.0,12.0,0.1387645254978835,-0.309934368244525,7.300000190734863,0.0,0.009646895941222351,0.9295118996954942,-7.300000190734863,
747767187,ES,FOP,20250214,6125.0,P,CME,USD,EW2,6131.75,11.0,7.1,11.5,7.3,-1.0,13.0,0.13906667341079193,-0.310474785096153,7.341104916400127,0.0,0.009624055440375992,0.9375380481783395,-7.341104916400127,
747767187,ES,FOP,20250214,6125.0,P,CME,USD,EW2,6131.75,11.0,7.1,11.5,7.3,-1.0,10.0,0.13710655062274046,-0.3078470980429585,7.199999809265137,0.0,0.009734727525195865,0.926767744608649,-7.199999809265137,
747767187,ES,FOP,20250214,6125.0,P,CME,USD,EW2,6131.75,11.0,7.1,11.5,7.3,-1.0,11.0,0.13979678757557965,-0.3112117771495433,7.5,0.0,0.009592798740397167,0.9311752621150402,-7.5,
747767187,ES,FOP,20250214,6125.0,P,CME,USD,EW2,6131.75,11.0,7.1,11.5,7.3,-1.0,12.0,0.1387645254978835,-0.309934368244525,7.300000190734863,0.0,0.009646895941222351,0.9295118996954942,-7.300000190734863,
747767187,ES,FOP,20250214,6125.0,P,CME,USD,EW2,6131.75,11.0,7.1,11.5,7.3,-1.0,13.0,0.13906667341079193,-0.310474785096153,7.341104916400127,0.0,0.009624055440375992,0.9375380481783395,-7.341104916400127,
747767235,ES,FOP,20250214,6125.0,C,CME,USD,EW2,6131.75,11.0,7.1,11.5,25.25,-1.0,10.0,0.1355719956484342,0.694043093336579,25.0,0.0,0.009817057420767895,0.92414522818339,-7.001471507250244,
747767235,ES,FOP,20250214,6125.0,C,CME,USD,EW2,6131.75,11.0,7.1,11.5,25.25,-1.0,11.0,0.14363238385802024,0.6841031624837078,25.75,0.0,0.009395721279755978,0.9370686287274951,-7.751471507250244,
747767235,ES,FOP,20250214,6125.0,C,CME,USD,EW2,6131.75,11.0,7.1,11.5,25.25,-1.0,12.0,0.132630145604185,0.697935155245002,25.25,0.0,0.00997767154198835,0.918883291726105,-7.251471507250244,
747767235,ES,FOP,20250214,6125.0,C,CME,USD,EW2,6131.75,11.0,7.1,11.5,25.25,-1.0,13.0,0.1392361212234482,0.6894440785105634,25.33964446132086,0.0,0.009624055440375992,0.9375380481787943,-7.339644461320859,
747767235,ES,FOP,20250214,6125.0,C,CME,USD,EW2,6131.75,11.0,7.1,26.0,25.25,-1.0,10.0,0.1355719956484342,0.694043093336579,25.0,0.0,0.009817057420767895,0.92414522818339,-7.001471507250244,
747767235,ES,FOP,20250214,6125.0,C,CME,USD,EW2,6131.75,11.0,7.1,26.0,25.25,-1.0,11.0,0.14363238385802024,0.6841031624837078,25.75,0.0,0.009395721279755978,0.9370686287274951,-7.751471507250244,
747767235,ES,FOP,20250214,6125.0,C,CME,USD,EW2,6131.75,11.0,7.1,26.0,25.25,-1.0,12.0,0.132630145604185,0.697935155245002,25.25,0.0,0.00997767154198835,0.918883291726105,-7.251471507250244,
747767235,ES,FOP,20250214,6125.0,C,CME,USD,EW2,6131.75,11.0,7.1,26.0,25.25,-1.0,13.0,0.1392361212234482,0.6894440785105634,25.33964446132086,0.0,0.009624055440375992,0.9375380481787943,-7.339644461320859,
747767235,ES,FOP,20250214,6125.0,C,CME,USD,EW2,6131.75,11.0,19.25,26.0,25.25,-1.0,10.0,0.1355719956484342,0.694043093336579,25.0,0.0,0.009817057420767895,0.92414522818339,-7.001471507250244,
747767235,ES,FOP,20250214,6125.0,C,CME,USD,EW2,6131.75,11.0,19.25,26.0,25.25,-1.0,11.0,0.14363238385802024,0.6841031624837078,25.75,0.0,0.009395721279755978,0.9370686287274951,-7.751471507250244,
747767235,ES,FOP,20250214,6125.0,C,CME,USD,EW2,6131.75,11.0,19.25,26.0,25.25,-1.0,12.0,0.132630145604185,0.697935155245002,25.25,0.0,0.00997767154198835,0.918883291726105,-7.251471507250244,
747767235,ES,FOP,20250214,6125.0,C,CME,USD,EW2,6131.75,11.0,19.25,26.0,25.25,-1.0,13.0,0.1392361212234482,0.6894440785105634,25.33964446132086,0.0,0.009624055440375992,0.9375380481787943,-7.339644461320859,
747767235,ES,FOP,20250214,6125.0,C,CME,USD,EW2,6131.75,21.25,19.25,26.0,25.25,-1.0,10.0,0.1355719956484342,0.694043093336579,25.0,0.0,0.009817057420767895,0.92414522818339,-7.001471507250244,
747767235,ES,FOP,20250214,6125.0,C,CME,USD,EW2,6131.75,21.25,19.25,26.0,25.25,-1.0,11.0,0.14363238385802024,0.6841031624837078,25.75,0.0,0.009395721279755978,0.9370686287274951,-7.751471507250244,
747767235,ES,FOP,20250214,6125.0,C,CME,USD,EW2,6131.75,21.25,19.25,26.0,25.25,-1.0,12.0,0.132630145604185,0.697935155245002,25.25,0.0,0.00997767154198835,0.918883291726105,-7.251471507250244,
747767235,ES,FOP,20250214,6125.0,C,CME,USD,EW2,6131.75,21.25,19.25,26.0,25.25,-1.0,13.0,0.1392361212234482,0.6894440785105634,25.33964446132086,0.0,0.009624055440375992,0.9375380481787943,-7.339644461320859,
747767235,ES,FOP,20250214,6125.0,C,CME,USD,EW2,6131.75,21.25,19.25,26.0,25.25,-1.0,10.0,0.1355719956484342,0.694043093336579,25.0,0.0,0.009817057420767895,0.92414522818339,-7.001471507250244,
747767235,ES,FOP,20250214,6125.0,C,CME,USD,EW2,6131.75,21.25,19.25,26.0,25.25,-1.0,11.0,0.14363238385802024,0.6841031624837078,25.75,0.0,0.009395721279755978,0.9370686287274951,-7.751471507250244,
747767235,ES,FOP,20250214,6125.0,C,CME,USD,EW2,6131.75,21.25,19.25,26.0,25.25,-1.0,12.0,0.132630145604185,0.697935155245002,25.25,0.0,0.00997767154198835,0.918883291726105,-7.251471507250244,
747767235,ES,FOP,20250214,6125.0,C,CME,USD,EW2,6131.75,21.25,19.25,26.0,25.25,-1.0,13.0,0.1392361212234482,0.6894440785105634,25.33964446132086,0.0,0.009624055440375992,0.9375380481787943,-7.339644461320859,
747767235,ES,FOP,20250214,6125.0,C,CME,USD,EW2,6131.75,21.25,19.25,26.0,25.25,-1.0,10.0,0.1355719956484342,0.694043093336579,25.0,0.0,0.009817057420767895,0.92414522818339,-7.001471507250244,
747767235,ES,FOP,20250214,6125.0,C,CME,USD,EW2,6131.75,21.25,19.25,26.0,25.25,-1.0,11.0,0.14363238385802024,0.6841031624837078,25.75,0.0,0.009395721279755978,0.9370686287274951,-7.751471507250244,
747767235,ES,FOP,20250214,6125.0,C,CME,USD,EW2,6131.75,21.25,19.25,26.0,25.25,-1.0,12.0,0.132630145604185,0.697935155245002,25.25,0.0,0.00997767154198835,0.918883291726105,-7.251471507250244,
747767235,ES,FOP,20250214,6125.0,C,CME,USD,EW2,6131.75,21.25,19.25,26.0,25.25,-1.0,13.0,0.1392361212234482,0.6894440785105634,25.33964446132086,0.0,0.009624055440375992,0.9375380481787943,-7.339644461320859,
757533100,ES,FOP,20250214,6130.0,C,CME,USD,EW2,6131.75,21.25,19.25,26.0,22.25,-1.0,10.0,0.13132898435306858,0.6475544432396919,21.25,0.0,0.010728767387733243,0.9783614232232392,-8.25106275523649,
757533100,ES,FOP,20250214,6130.0,C,CME,USD,EW2,6131.75,21.25,19.25,26.0,22.25,-1.0,11.0,0.13896741138793517,0.6399117541906608,22.0,0.0,0.010215984546662012,0.9857847610534095,-9.00106275523649,
757533100,ES,FOP,20250214,6130.0,C,CME,USD,EW2,6131.75,21.25,19.25,26.0,22.25,-1.0,12.0,0.13631906729711007,0.6424702090591783,22.25,0.0,0.010388688200803159,0.983345699824146,-9.25106275523649,
757533100,ES,FOP,20250214,6130.0,C,CME,USD,EW2,6131.75,21.25,19.25,26.0,22.25,-1.0,13.0,0.1353896631067209,0.6434263930942437,21.648005197007933,0.0,0.010452945874494848,0.9866701038290557,-8.648005197007933,
757533100,ES,FOP,20250214,6130.0,C,CME,USD,EW2,6131.75,21.25,19.25,22.25,22.25,-1.0,10.0,0.13132898435306858,0.6475544432396919,21.25,0.0,0.010728767387733243,0.9783614232232392,-8.25106275523649,
757533100,ES,FOP,20250214,6130.0,C,CME,USD,EW2,6131.75,21.25,19.25,22.25,22.25,-1.0,11.0,0.13896741138793517,0.6399117541906608,22.0,0.0,0.010215984546662012,0.9857847610534095,-9.00106275523649,
757533100,ES,FOP,20250214,6130.0,C,CME,USD,EW2,6131.75,21.25,19.25,22.25,22.25,-1.0,12.0,0.13631906729711007,0.6424702090591783,22.25,0.0,0.010388688200803159,0.983345699824146,-9.25106275523649,
757533100,ES,FOP,20250214,6130.0,C,CME,USD,EW2,6131.75,21.25,19.25,22.25,22.25,-1.0,13.0,0.1353896631067209,0.6434263930942437,21.648005197007933,0.0,0.010452945874494848,0.9866701038290557,-8.648005197007933,
757533100,ES,FOP,20250214,6130.0,C,CME,USD,EW2,6131.75,21.25,15.75,22.25,22.25,-1.0,10.0,0.13132898435306858,0.6475544432396919,21.25,0.0,0.010728767387733243,0.9783614232232392,-8.25106275523649,
757533100,ES,FOP,20250214,6130.0,C,CME,USD,EW2,6131.75,21.25,15.75,22.25,22.25,-1.0,11.0,0.13896741138793517,0.6399117541906608,22.0,0.0,0.010215984546662012,0.9857847610534095,-9.00106275523649,
757533100,ES,FOP,20250214,6130.0,C,CME,USD,EW2,6131.75,21.25,15.75,22.25,22.25,-1.0,12.0,0.13631906729711007,0.6424702090591783,22.25,0.0,0.010388688200803159,0.983345699824146,-9.25106275523649,
757533100,ES,FOP,20250214,6130.0,C,CME,USD,EW2,6131.75,21.25,15.75,22.25,22.25,-1.0,13.0,0.1353896631067209,0.6434263930942437,21.648005197007933,0.0,0.010452945874494848,0.9866701038290557,-8.648005197007933,
757533100,ES,FOP,20250214,6130.0,C,CME,USD,EW2,6131.75,18.0,15.75,22.25,22.25,-1.0,10.0,0.13132898435306858,0.6475544432396919,21.25,0.0,0.010728767387733243,0.9783614232232392,-8.25106275523649,
757533100,ES,FOP,20250214,6130.0,C,CME,USD,EW2,6131.75,18.0,15.75,22.25,22.25,-1.0,11.0,0.13896741138793517,0.6399117541906608,22.0,0.0,0.010215984546662012,0.9857847610534095,-9.00106275523649,
757533100,ES,FOP,20250214,6130.0,C,CME,USD,EW2,6131.75,18.0,15.75,22.25,22.25,-1.0,12.0,0.13631906729711007,0.6424702090591783,22.25,0.0,0.010388688200803159,0.983345699824146,-9.25106275523649,
757533100,ES,FOP,20250214,6130.0,C,CME,USD,EW2,6131.75,18.0,15.75,22.25,22.25,-1.0,13.0,0.1353896631067209,0.6434263930942437,21.648005197007933,0.0,0.010452945874494848,0.9866701038290557,-8.648005197007933,
757533100,ES,FOP,20250214,6130.0,C,CME,USD,EW2,6131.75,18.0,15.75,22.25,22.25,-1.0,10.0,0.13132898435306858,0.6475544432396919,21.25,0.0,0.010728767387733243,0.9783614232232392,-8.25106275523649,
757533100,ES,FOP,20250214,6130.0,C,CME,USD,EW2,6131.75,18.0,15.75,22.25,22.25,-1.0,11.0,0.13896741138793517,0.6399117541906608,22.0,0.0,0.010215984546662012,0.9857847610534095,-9.00106275523649,
757533100,ES,FOP,20250214,6130.0,C,CME,USD,EW2,6131.75,18.0,15.75,22.25,22.25,-1.0,12.0,0.13631906729711007,0.6424702090591783,22.25,0.0,0.010388688200803159,0.983345699824146,-9.25106275523649,
757533100,ES,FOP,20250214,6130.0,C,CME,USD,EW2,6131.75,18.0,15.75,22.25,22.25,-1.0,13.0,0.1353896631067209,0.6434263930942437,21.648005197007933,0.0,0.010452945874494848,0.9866701038290557,-8.648005197007933,
757533100,ES,FOP,20250214,6130.0,C,CME,USD,EW2,6131.75,18.0,15.75,22.25,22.25,-1.0,10.0,0.13132898435306858,0.6475544432396919,21.25,0.0,0.010728767387733243,0.9783614232232392,-8.25106275523649,
757533100,ES,FOP,20250214,6130.0,C,CME,USD,EW2,6131.75,18.0,15.75,22.25,22.25,-1.0,11.0,0.13896741138793517,0.6399117541906608,22.0,0.0,0.010215984546662012,0.9857847610534095,-9.00106275523649,
757533100,ES,FOP,20250214,6130.0,C,CME,USD,EW2,6131.75,18.0,15.75,22.25,22.25,-1.0,12.0,0.13631906729711007,0.6424702090591783,22.25,0.0,0.010388688200803159,0.983345699824146,-9.25106275523649,
757533100,ES,FOP,20250214,6130.0,C,CME,USD,EW2,6131.75,18.0,15.75,22.25,22.25,-1.0,13.0,0.1353896631067209,0.6434263930942437,21.648005197007933,0.0,0.010452945874494848,0.9866701038290557,-8.648005197007933,
757533238,ES,FOP,20250214,6130.0,P,CME,USD,EW2,6131.75,18.0,15.75,22.25,22.25,-1.0,10.0,0.13387084937763225,-0.35236341476422994,8.449999809265137,0.0,0.010524623012824575,0.9784008483680101,-8.449999809265137,
757533238,ES,FOP,20250214,6130.0,P,CME,USD,EW2,6131.75,18.0,15.75,22.25,22.25,-1.0,11.0,0.1353992355771428,-0.35392831422284327,8.649999618530273,0.0,0.01042234554114061,0.9799545489238127,-8.649999618530273,
757533238,ES,FOP,20250214,6130.0,P,CME,USD,EW2,6131.75,18.0,15.75,22.25,22.25,-1.0,12.0,0.13394210723942582,-0.352437119038809,8.5,0.0,0.010519814794191461,0.9784744150090213,-8.5,
757533238,ES,FOP,20250214,6130.0,P,CME,USD,EW2,6131.75,18.0,15.75,22.25,22.25,-1.0,13.0,0.1353896631067209,-0.35649247051247274,8.649059970120561,0.0,0.010452945874494848,0.9866701038290557,-8.649059970120561,
757533238,ES,FOP,20250214,6130.0,P,CME,USD,EW2,6131.75,18.0,15.75,22.25,22.25,-1.0,10.0,0.13387084937763225,-0.35236341476422994,8.449999809265137,0.0,0.010524623012824575,0.9784008483680101,-8.449999809265137,
757533238,ES,FOP,20250214,6130.0,P,CME,USD,EW2,6131.75,18.0,15.75,22.25,22.25,-1.0,11.0,0.1353992355771428,-0.35392831422284327,8.649999618530273,0.0,0.01042234554114061,0.9799545489238127,-8.649999618530273,
757533238,ES,FOP,20250214,6130.0,P,CME,USD,EW2,6131.75,18.0,15.75,22.25,22.25,-1.0,12.0,0.13394210723942582,-0.352437119038809,8.5,0.0,0.010519814794191461,0.9784744150090213,-8.5,
757533238,ES,FOP,20250214,6130.0,P,CME,USD,EW2,6131.75,18.0,15.75,22.25,22.25,-1.0,13.0,0.1353896631067209,-0.35649247051247274,8.649059970120561,0.0,0.010452945874494848,0.9866701038290557,-8.649059970120561,
759513602,ES,FOP,20250214,6135.0,P,CME,USD,EW2,6131.75,18.0,15.75,22.25,9.85,-1.0,10.0,0.12976342939891802,-0.4035020735304879,9.949999809265137,0.0,0.011322961514570733,1.020320468243256,-9.855645338506443,
