conId,symbol,secType,expiration,strike,right,exchange,currency,tradingClass,tickType,impliedVol,delta,optPrice,pvDividend,gamma,vega,theta,undPrice
757528171,ES,FOP,20250218,6070.0,P,CME,USD,E3B,10.0,0.08037818945416973,-0.11204650161772829,2.75,0.0,0.0037029344543541673,1.2193908976803427,-1.2319225494198398,6132.0
757528171,ES,FOP,20250218,6070.0,P,CME,USD,E3B,11.0,0.08201294174013456,-0.11669697625410282,3.0,0.0,0.0037357289507169186,1.255210180207441,-1.2938936367542413,6132.0
757528171,ES,FOP,20250218,6070.0,P,CME,USD,E3B,12.0,0.08077836231870672,-0.11318979367870655,2.75,0.0,0.0037114000036250817,1.2282634055217263,-1.2470623798629497,6132.0
757528171,ES,FOP,20250218,6070.0,P,CME,USD,E3B,13.0,0.08156407535988097,-0.11359138127662592,2.89450008650158,0.0,0.00368435316606764,1.3340865845830194,-1.2123521707935083,6132.5
757528329,ES,FOP,20250218,6070.0,C,CME,USD,E3B,13.0,0.08156407535988097,0.8859279574956288,65.36445875976733,0.0,0.00368435316606764,1.3340865845830194,-1.2048008234778536,6132.5
757528329,ES,FOP,20250218,6070.0,C,CME,USD,E3B,10.0,0.07521375511620135,,,0.0,,,,6131.0
757528329,ES,FOP,20250218,6070.0,C,CME,USD,E3B,11.0,0.08715610877004978,,,0.0,,,,6131.0
757528329,ES,FOP,20250218,6070.0,C,CME,USD,E3B,12.0,,,,0.0,,,,6131.0
753981821,ES,FOP,20250218,6075.0,P,CME,USD,E3B,10.0,0.07882441499580192,-0.1303823460146689,3.299999952316284,0.0,0.00420129848824115,1.3564280309014902,-1.3438473316728485,6131.25
753981821,ES,FOP,20250218,6075.0,P,CME,USD,E3B,11.0,0.08032196017102115,-0.1348438439091108,3.549999952316284,0.0,0.0042196390580309506,1.3882320412108065,-1.4014783117271743,6131.25
753981821,ES,FOP,20250218,6075.0,P,CME,USD,E3B,12.0,0.07902879247355983,-0.1309950563589724,3.25,0.0,0.004204035786336095,1.3608310573209306,-1.3517041583810574,6131.25
753981821,ES,FOP,20250218,6075.0,P,CME,USD,E3B,13.0,0.07996723604470156,-0.12861443483484544,3.302189539284541,0.0,0.004101117171129337,1.4436758186877796,-1.314123405996952,6132.5
753982018,ES,FOP,20250218,6075.0,C,CME,USD,E3B,13.0,0.08000939807329206,0.8656026395407364,59.69401707345787,0.0,0.00421614371805648,1.4793678864944013,-1.3506921613770828,6131.25
753982018,ES,FOP,20250218,6075.0,C,CME,USD,E3B,10.0,0.07275398569712294,0.8878502400410474,58.75,0.0,0.004081519583927873,1.2162731988006086,-1.1053671036472181,6131.25
753982018,ES,FOP,20250218,6075.0,C,CME,USD,E3B,11.0,0.08561351837733205,0.8494434324098631,60.5,0.0,0.004256003040179276,1.4924395060578983,-1.5990565882059904,6131.25
753982018,ES,FOP,20250218,6075.0,C,CME,USD,E3B,12.0,0.08568431831102391,0.8492454809522237,68.25,0.0,0.004256223889497205,1.4937512194859337,-1.601796839502703,6131.25
757528306,ES,FOP,20250218,6080.0,C,CME,USD,E3B,10.0,0.07186141088399352,0.8676566867988638,54.25,0.0,0.004644552583071372,1.366962713246766,-1.2284380047630044,6131.0
757528306,ES,FOP,20250218,6080.0,C,CME,USD,E3B,11.0,0.08364117596044779,0.8313530083772127,56.0,0.0,0.004693831961415502,1.6079210203237757,-1.6840600479715477,6131.0
757528306,ES,FOP,20250218,6080.0,C,CME,USD,E3B,12.0,0.07699903780708951,0.8511858663828626,56.5,0.0,0.004695589257435933,1.4807864893973766,-1.4268346668265912,6131.0
757528306,ES,FOP,20250218,6080.0,C,CME,USD,E3B,13.0,0.07669451713582597,0.853310553662258,54.93326540192356,0.0,0.004668807347672552,1.5635408620109956,-1.3874139746139917,6131.25
