conId,symbol,secType,expiration,strike,right,exchange,currency,tradingClass,tickType,impliedVol,delta,optPrice,pvDividend,gamma,vega,theta,undPrice
757533039,ES,FOP,20250214,6070.0,C,CME,USD,EW2,13.0,0.5007287146816982,0.9999956528278073,61.47065845906491,0.0,1.1832822069461079e-06,5.456015060190111e-06,4.4665935092780273e-05,6131.470703125
757533039,ES,FOP,20250214,6070.0,C,CME,USD,EW2,11.0,1.269371667411203,0.9700982124539802,65.0,0.0,0.0019591587345327162,0.0185145518990671,-0.25005700666133635,6134.75
757533039,ES,FOP,20250214,6070.0,C,CME,USD,EW2,12.0,1.143356569645735,0.9816503602572261,63.5,0.0,0.0014424008126557267,0.012277853020212092,-0.0,6134.75
757533039,ES,FOP,20250214,6070.0,C,CME,USD,EW2,10.0,,,64.5,0.0,,,,6135.0
757533264,ES,FOP,20250214,6070.0,P,CME,USD,EW2,13.0,0.5007287146816982,-3.463013698940617e-06,9.683909268448643e-06,0.0,1.1832822069461079e-06,5.456015657330504e-06,-9.683909268448643e-06,6131.470703125
757533264,ES,FOP,20250214,6070.0,P,CME,USD,EW2,11.0,0.9018277460841339,-0.00405567637597111,0.05000000074505806,0.0,0.0004874501922000586,0.003272718255514021,-0.05000000074505806,6134.75
757533264,ES,FOP,20250214,6070.0,P,CME,USD,EW2,12.0,0.4577088159001181,-9.295089263779544e-08,0.05000000074505806,0.0,4.006197564261835e-08,1.365137573421097e-07,-0.0004326948942255412,6134.75
757533264,ES,FOP,20250214,6070.0,P,CME,USD,EW2,10.0,,,,0.0,,,,6134.75
747767193,ES,FOP,20250214,6075.0,P,CME,USD,EW2,13.0,0.4675727175244629,-4.90616480644976e-06,1.2999958588635202e-05,0.0,1.7680067387609131e-06,7.669505820647599e-06,-1.2999958588635202e-05,6131.470703125
747767193,ES,FOP,20250214,6075.0,P,CME,USD,EW2,10.0,,,,0.0,,,,6134.75
747767193,ES,FOP,20250214,6075.0,P,CME,USD,EW2,11.0,0.8362838799559804,,,0.0,,,,6134.75
747767193,ES,FOP,20250214,6075.0,P,CME,USD,EW2,12.0,0.48138893414151074,,,0.0,,,,6134.75
747767280,ES,FOP,20250214,6075.0,C,CME,USD,EW2,13.0,0.4675727175244629,0.9999942096766998,56.47066619590714,0.0,1.7680067387609131e-06,7.66950506658759e-06,3.692909285746282e-05,6131.470703125
747767280,ES,FOP,20250214,6075.0,C,CME,USD,EW2,11.0,1.184201275131243,0.9691627134266005,60.25,0.0,0.002154276446167068,0.018994030593618576,-0.25005282470556267,6135.0
747767280,ES,FOP,20250214,6075.0,C,CME,USD,EW2,12.0,0.42500950788666714,0.9999990198535821,61.0,0.0,4.618332298386686e-08,1.4614164768678205e-07,0.0068860375083777525,6135.0
747767280,ES,FOP,20250214,6075.0,C,CME,USD,EW2,10.0,,,56.5,0.0,,,,6134.0
757532961,ES,FOP,20250214,6080.0,P,CME,USD,EW2,13.0,0.4408910719129843,-9.689955074348746e-06,2.4942966178831405e-05,0.0,3.5891576923082024e-06,1.4652768605932787e-05,-2.4942966178831405e-05,6131.470703125
