Date,Close,High,Low,Open,Volume,SMA_20,EMA_20,SMA_50,EMA_50,SMA_200,EMA_200,SwingBuy_Signal,SwingSell_Signal,EMA_12,EMA_26,MACD,Signal_Line,Buy_Signal_MACD,Sell_Signal_MACD,Combined_Buy_Signal,Combined_Sell_Signal,RSI,RSI_Signal
2022-01-18,4577.10986328125,4632.240234375,4568.7001953125,4632.240234375,4748700000,,4720.628384158604,,4759.169955405659,,4786.084984571349,False,False,4693.15380304783,4733.482826726491,-40.32902367866154,-25.115192316135214,False,True,False,False,,False
2022-01-19,4532.759765625,4611.5498046875,4530.2001953125,4588.02978515625,4465740000,,4702.736134774451,,4750.2911244338675,,4783.564335626609,False,False,4668.477797290471,4718.614451830084,-50.13665453961312,-30.119484760830797,False,True,False,False,,False
2022-01-20,4482.72998046875,4602.10986328125,4477.9501953125,4547.35009765625,4640870000,,4681.7831676977175,,4739.798530552883,,4780.570958958372,False,False,4639.90121008713,4701.141528025541,-61.24031793841186,-36.34365139634701,False,True,False,False,,False
2022-01-21,4397.93994140625,4494.52001953125,4395.33984375,4471.3798828125,5589100000,,4654.750479479483,,4726.392311370662,,4776.763685151884,False,False,4602.67639952084,4678.682151238927,-76.00575171808669,-44.27607146069495,False,True,False,False,11.551424017844013,True
2022-01-24,4410.1298828125,4417.35009765625,4222.6201171875,4356.31982421875,6928110000,,4631.453279796914,,4713.989863191911,,4773.115587616168,False,False,4573.053858488788,4658.789390614747,-85.73553212595925,-52.56796359374781,False,True,False,False,13.583542930345686,True
2022-01-25,4356.4501953125,4411.009765625,4287.10986328125,4366.64013671875,5145050000,,4605.262509846018,,4699.96869974566,,4768.96966331464,False,False,4539.730218000129,4636.393894666432,-96.66367666630322,-61.3871062082589,False,True,False,False,12.399610201955724,True
2022-01-26,4349.93017578125,4453.22998046875,4304.7998046875,4408.43017578125,5570640000,,4580.945144696992,,4686.241698805879,,4764.800116175004,False,False,4510.530211504917,4615.174359934196,-104.64414842927908,-70.03851465246294,False,True,False,False,14.565823013408263,True
2022-01-27,4326.509765625,4428.740234375,4309.5,4380.580078125,5214200000,,4556.713203832994,,4672.134564171335,,4760.439018159582,False,False,4482.219373677238,4593.791797392774,-111.57242371553639,-78.34529646507764,False,True,False,False,14.03017819086746,True
2022-01-28,4431.85009765625,4432.72021484375,4292.4599609375,4336.18994140625,5031090000,,4544.821479435209,,4662.711643915842,,4757.169476662037,False,False,4474.470254289394,4581.79611593081,-107.32586164141594,-84.1414095003453,False,True,False,False,29.56839262956929,True
2022-01-31,4515.5498046875,4516.89013671875,4414.02001953125,4431.7900390625,5098610000,4573.815454101563,4542.033700887809,,4656.940591397083,,4754.765300821495,False,False,4480.790185119871,4576.888981764639,-96.09879664476739,-86.53288692922973,False,True,False,False,38.570962827895805,False
2022-02-01,4546.5400390625,4550.490234375,4483.52978515625,4519.56982421875,4816830000,4561.314453125,4542.462875952065,,4652.611157972197,,4752.693407669664,False,False,4490.9055472648915,4574.640911934851,-83.73536466995938,-85.97338247737567,True,False,False,False,37.48218966710735,False
2022-02-02,4589.3798828125,4595.31005859375,4544.31982421875,4566.39013671875,4481580000,4551.1064453125,4546.931162319725,,4650.131500122798,,4751.0683974720805,False,False,4506.055445041447,4575.732687555417,-69.67724251397067,-82.71415448469466,True,False,False,False,40.142211639088586,False
2022-02-03,4477.43994140625,4542.8798828125,4470.39013671875,4535.41015625,4401970000,4539.949438476562,4540.312950804157,,4643.359282133913,,4748.345726267446,False,False,4501.653059866801,4568.451743396219,-66.79868352941776,-79.53106029363929,True,False,False,False,37.719638882835035,False
2022-02-04,4500.52978515625,4539.66015625,4451.5,4482.7900390625,4706290000,4530.1734375,4536.5240778853085,,4637.7581253896915,,4745.879896007633,False,False,4501.480248372871,4563.420487230295,-61.94023885742445,-76.01289600639632,True,False,False,False,39.30160769386234,False
2022-02-07,4483.8701171875,4521.85986328125,4471.47021484375,4505.75,4228480000,4520.515454101563,4531.509414961708,,4631.7233015386255,,4743.272833531811,False,False,4498.770997421276,4557.527867227125,-58.75686980584942,-72.56169076628694,True,False,False,False,43.23898491478051,False
2022-02-08,4521.5400390625,4531.31982421875,4465.39990234375,4480.02001953125,4459620000,4513.077954101563,4530.559950590355,,4627.40238928466,,4741.06653706943,False,False,4502.273926904541,4554.8621021778945,-52.588175273353045,-68.56698766770016,True,False,False,False,49.17847458984509,False
2022-02-09,4587.18017578125,4590.02978515625,4547.0,4547.0,4524350000,4506.783471679688,4535.952352989488,,4625.8250475786435,,4739.535329494423,False,False,4515.336426731727,4557.256033555921,-41.91960682419358,-63.23751149899884,True,False,False,False,57.47707390458774,False
2022-02-10,4504.080078125,4588.919921875,4484.31005859375,4553.240234375,5314860000,4495.669970703125,4532.916898240489,,4621.05073505105,,4737.19249117234,False,False,4513.604680792231,4553.317073894371,-39.712393102139686,-58.53248781962701,True,False,False,False,57.61647646644546,False
2022-02-11,4418.64013671875,4526.330078125,4401.41015625,4506.27001953125,5251500000,4483.65048828125,4522.033397143181,,4613.113064528215,,4734.022816003648,False,False,4498.994750934772,4543.341004473955,-44.346253539182726,-55.695240963538154,True,False,False,False,50.552592514620926,False
2022-02-14,4401.669921875,4426.22021484375,4364.83984375,4412.60986328125,4600390000,4470.591479492187,4510.570209022402,,4604.821176581029,,4730.715822032218,False,False,4484.021700310192,4532.846850207366,-48.825149897174015,-54.321222750265335,True,False,False,False,53.083217919352265,False
2022-02-15,4471.06982421875,4472.77001953125,4429.27978515625,4429.27978515625,4430830000,4465.289477539062,4506.8082676125305,,4599.576025507999,,4728.1322797654175,False,False,4482.029103988431,4528.270774208209,-46.241670219777916,-52.70531224416786,True,False,False,False,57.607361135471336,False
2022-02-16,4475.009765625,4489.5498046875,4429.68017578125,4455.75,4283640000,4462.4019775390625,4503.779838851813,,4594.691074140038,,4725.613647783921,False,False,4480.949205778673,4524.325514313157,-43.37630853448445,-50.839511502231176,True,False,False,False,59.55943276072123,False
2022-02-17,4380.259765625,4456.06005859375,4373.81005859375,4456.06005859375,4539420000,4457.278466796875,4492.0160223540215,,4586.28200321788,,4722.177290747514,False,False,4465.458522678108,4513.653977373294,-48.19545469518562,-50.31070014082207,True,False,False,False,46.633053606903104,False
2022-02-18,4348.8701171875,4394.60009765625,4327.22021484375,4384.56982421875,4708060000,4454.824975585938,4478.383079004829,,4576.971733177473,,4718.462791508111,False,False,4447.521844910322,4501.447765507679,-53.92592059735671,-51.033744232128996,False,True,False,False,38.32479878952215,False
2022-02-22,4304.759765625,4362.1201171875,4267.10986328125,4332.740234375,5121900000,4449.556469726563,4461.847525349607,,4566.296754057767,,4714.346343489374,False,False,4425.558448097196,4486.878284034888,-61.319835937692005,-53.0909625732416,False,True,False,False,33.3699854645305,False
2022-02-23,4225.5,4341.509765625,4221.509765625,4324.93017578125,4797430000,4443.008959960937,4439.338237221073,,4552.932175467267,,4709.482200768087,False,False,4394.780225313012,4467.516929661933,-72.7367043489212,-57.02011092837752,False,True,False,False,26.165886296182578,True
2022-02-24,4288.7001953125,4294.72998046875,4114.64990234375,4155.77001953125,6752130000,4439.9474609375,4424.991757039304,,4542.570137029826,,4705.295315141663,False,False,4378.460220697549,4454.27124563605,-75.81102493850085,-60.77829373040219,False,True,False,False,36.79439113765859,False
2022-02-25,4384.64990234375,4385.33984375,4286.830078125,4298.3798828125,5177060000,4442.854467773437,4421.149675639727,,4536.377186649979,,4702.104813521783,False,False,4379.412479412349,4449.114109095879,-69.70162968352997,-62.56296092102775,False,True,False,False,42.64235551769081,False
2022-02-28,4373.93994140625,4388.83984375,4315.1201171875,4354.169921875,6071370000,4439.958959960937,4416.6535104746345,,4530.007098601205,,4698.839491411181,False,False,4378.5705504883335,4443.54565222998,-64.97510174164654,-63.04538908515151,False,True,False,False,42.96698744762031,False
2022-03-01,4306.259765625,4378.4501953125,4279.5400390625,4363.14013671875,5846230000,4429.494458007813,4406.139820488955,,4521.2326933864515,,4694.933225482961,False,False,4367.445814355513,4433.376327296278,-65.93051294076486,-63.622413856274186,False,True,False,False,36.736312253539936,False
2022-03-02,4386.5400390625,4401.47998046875,4322.56005859375,4322.56005859375,5337870000,4421.494458007813,4404.273174638816,,4515.950628511003,,4691.864636563354,False,False,4370.383387387357,4429.906972612294,-59.52358522493705,-62.80264813000676,True,False,False,False,37.85736195321915,False
2022-03-03,4363.490234375,4416.77978515625,4345.56005859375,4401.31005859375,5039890000,4410.199975585938,4400.3890850898815,,4509.971789525277,,4688.597229576405,False,False,4369.322902308533,4424.987214224347,-55.664311915813414,-61.37498088716809,True,False,False,False,40.82467301537124,False
2022-03-04,4328.8701171875,4342.1201171875,4284.97998046875,4342.1201171875,5797380000,4402.771484375,4393.577754813464,,4502.869763159089,,4685.017855323779,False,False,4363.099396905298,4417.867429258654,-54.76803235335592,-60.05359118040566,True,False,False,False,43.725097357939326,False
2022-03-07,4201.08984375,4327.009765625,4199.85009765625,4327.009765625,6940470000,4387.799487304687,4375.245572807419,,4491.035256515596,,4680.202651228517,False,False,4338.174850266021,4401.809830332087,-63.63498006606551,-60.76986895753763,False,True,False,False,37.86011416790886,False
2022-03-08,4170.7001953125,4276.93994140625,4157.8701171875,4202.66015625,7243120000,4372.1409912109375,4355.765060665046,,4478.4730972527295,,4675.132975050248,False,False,4312.40951873471,4384.690598108414,-72.2810793737035,-63.07211104077081,False,True,False,False,30.919459727382304,False
2022-03-09,4277.8798828125,4299.39990234375,4223.10009765625,4223.10009765625,5662670000,4359.957983398437,4348.347424679089,,4470.606696686446,,4671.180207963306,False,False,4307.09726705437,4376.77869327168,-69.68142621731022,-64.39397407607869,False,True,False,False,38.92963613748988,False
2022-03-10,4259.52001953125,4268.27978515625,4209.7998046875,4252.5498046875,4980830000,4343.574975585938,4339.887671807866,,4462.3287877784005,,4667.084086685375,False,False,4299.777690512351,4368.092865587204,-68.31517507485296,-65.17821427583355,False,True,False,False,42.583184412134685,False
2022-03-11,4204.31005859375,4291.009765625,4200.490234375,4279.5,4938640000,4328.586474609375,4326.975518168427,,4452.2104062417475,,4662.4793699879465,False,False,4285.090362524874,4355.960805809911,-70.87044328503725,-66.3166600776743,False,True,False,False,41.372430968432305,False
2022-03-14,4173.10986328125,4247.56982421875,4161.72021484375,4202.75,5574920000,4316.3099609375,4312.32164627441,,4441.265286909964,,4657.610021662506,False,False,4267.86259341047,4342.4162915485285,-74.55369813805828,-67.9640676897511,False,True,False,False,42.019956988941786,False
2022-03-15,4262.4501953125,4271.0498046875,4187.89990234375,4188.81982421875,5392470000,4309.348974609375,4307.571984278038,4453.883173828125,4434.25293037673,,4653.67808309186,False,True,4267.029916780013,4336.492877012526,-69.46296023251307,-68.2638461983035,False,True,False,False,52.212718526203254,False
2022-03-16,4357.85986328125,4358.89990234375,4251.990234375,4288.14013671875,6309750000,4303.6884765625,4312.361306087868,4445.109169921875,4431.257123823966,,4650.734618218123,False,True,4281.003754703281,4338.075616736135,-57.07186203285437,-66.02544936521367,True,False,False,False,53.9877124434737,False
2022-03-17,4411.669921875,4412.669921875,4335.64990234375,4345.10986328125,4985090000,4300.521484375,4321.819269496166,4437.471767578125,4430.48899825734,,4648.35586502068,False,True,4301.106241960469,4343.527046746422,-42.420804785952896,-61.304520449361526,True,False,False,False,51.6375372046488,False
2022-03-18,4463.1201171875,4465.39990234375,4390.56982421875,4407.33984375,8278430000,4304.664501953125,4335.276493085817,4432.722568359375,4431.768649980092,,4646.512723251195,False,True,4326.031453533858,4352.38579270502,-26.354339171161882,-54.3144841937216,True,False,False,False,55.1503967396791,False
2022-03-21,4461.18017578125,4481.75,4424.2998046875,4462.39990234375,4869820000,4310.280004882812,4347.267320009191,4428.02517578125,4432.922043148765,,4644.668618301245,False,True,4346.823564648842,4360.444635895852,-13.62107124701015,-46.17580160437931,True,False,False,False,59.68228334129822,False
2022-03-22,4511.60986328125,4522.0,4469.10009765625,4469.10009765625,4754840000,4320.622509765625,4362.918990797007,4424.71677734375,4436.007840016705,,4643.344650589604,False,True,4372.175302899981,4371.6420601466225,0.533242753358536,-36.83399273283174,True,False,False,False,58.11963048410994,False
2022-03-23,4456.240234375,4501.06982421875,4455.81005859375,4493.10009765625,4550670000,4332.159521484375,4371.806728280625,4420.43578125,4436.801267246442,,4641.482915104882,False,True,4385.108369280753,4377.908591570947,7.199777709806767,-28.027238644304038,True,False,False,False,55.77889355508799,False
2022-03-24,4520.16015625,4520.580078125,4465.169921875,4469.97998046875,4131390000,4343.73251953125,4385.9356261824705,4416.577587890625,4440.070243285797,,4640.275723474485,False,True,4405.885567276022,4388.445744510135,17.439822765886674,-18.933826362265897,True,False,False,False,61.49871089237242,False
2022-03-25,4543.06005859375,4546.02978515625,4501.06982421875,4522.91015625,4305020000,4351.65302734375,4400.899857840688,4412.911787109375,4444.109059572384,,4639.30840342592,False,True,4426.989335171057,4399.898656664477,27.090678506579934,-9.72892538849673,True,False,False,False,73.52222630480503,True
2022-03-28,4575.52001953125,4575.64990234375,4517.68994140625,4541.08984375,4312260000,4361.73203125,4417.530349430265,4411.241591796875,4449.262430551163,,4638.673693138411,False,True,4449.84020968801,4412.90764650646,36.932563181549995,-0.39662767448738556,True,False,False,False,77.76621974360812,True
2022-03-29,4631.60009765625,4637.2998046875,4589.66015625,4602.85986328125,5085910000,4377.999047851563,4437.917944499407,4410.616591796875,4456.412927300382,,4638.603309103763,False,True,4477.803269375431,4429.107087332371,48.69618204306062,9.421934269022215,True,False,False,False,76.09020260074033,True
2022-03-30,4602.4501953125,4627.77001953125,4581.31982421875,4624.2001953125,4385570000,4388.7945556640625,4453.587682672082,4411.1233984375,4462.139878987131,,4638.243576628228,False,True,4496.979719519596,4441.947317553121,55.032401966474936,18.54402780851276,True,False,False,False,74.89802502135927,True
2022-03-31,4530.41015625,4603.06982421875,4530.41015625,4599.02001953125,4823020000,4397.140551757812,4460.904108727122,4411.07640625,4464.817144762146,,4637.17060727123,False,True,4502.122863631966,4448.500120419557,53.62274321240875,25.559770889291958,True,False,False,False,73.11129152037252,True
2022-04-01,4545.85986328125,4548.7001953125,4507.56982421875,4540.31982421875,4562940000,4407.9900390625,4468.995132970372,4412.33900390625,4467.995290586425,,4636.2620426544145,False,True,4508.851632808779,4455.711953224127,53.139679584652185,31.075752628364008,True,False,False,False,77.02069791576703,True
2022-04-04,4582.64013671875,4583.5,4539.2099609375,4547.97021484375,4547350000,4427.067553710937,4479.818466660694,4416.0330078125,4472.49116690534,,4635.728491351572,True,False,4520.20371033339,4465.114040890395,55.08966944299482,35.87853599129017,True,False,True,False,75.12519512047467,True
2022-04-05,4525.1201171875,4593.4501953125,4514.169921875,4572.4501953125,4800620000,4444.788549804687,4484.1329095680085,4418.3328125,4474.555047308562,,4634.627910514118,True,False,4520.960080618637,4469.558935430921,51.40114518771588,38.98305783057532,True,False,False,False,63.95465081699413,False
2022-04-06,4481.14990234375,4503.93994140625,4450.0400390625,4494.169921875,4986830000,4454.95205078125,4483.848813641888,4420.826806640625,4474.813669074648,,4633.100766154214,True,False,4514.835437807116,4470.417525572612,44.417912234504,40.07002871136106,True,False,False,False,55.893533287000714,False
2022-04-07,4500.2099609375,4521.16015625,4450.2998046875,4474.64990234375,4821490000,4466.986547851562,4485.407018146232,4423.83240234375,4475.809602088877,,4631.778469584894,True,False,4512.58536444256,4472.624372636678,39.96099180588135,40.04822133026512,False,True,False,False,53.32901502176394,False
2022-04-08,4488.27978515625,4520.41015625,4474.60009765625,4494.14990234375,4083200000,4481.185034179687,4485.680615004329,4427.067802734375,4476.298628875833,,4630.350621978639,True,False,4508.846044552358,4473.784032823313,35.06201172904457,39.050979410021014,False,True,False,False,52.38948523168965,False
2022-04-11,4412.52978515625,4464.35009765625,4408.3798828125,4462.64013671875,4266290000,4493.156030273438,4478.713869304513,4426.681396484375,4473.797889906438,,4628.183250467969,True,False,4494.028158491418,4469.246681144272,24.781477347146392,36.19707899744609,False,True,False,False,41.63711656997974,False
2022-04-12,4397.4501953125,4471.0,4381.33984375,4437.58984375,4152090000,4499.906030273438,4470.974471781464,4424.319404296875,4470.80386266746,,4625.88739917289,True,False,4479.170010310047,4463.928422934511,15.241587375535346,32.005980673063945,False,True,False,False,44.67568189054374,False
2022-04-13,4446.58984375,4453.919921875,4392.7001953125,4394.2998046875,3828150000,4504.342529296875,4468.652126254658,4422.320400390625,4469.854293298147,,4624.103343895051,True,False,4474.157676993116,4462.644083735659,11.513593257457615,27.90750318994268,False,True,False,False,43.15382448360157,False
2022-04-14,4392.58984375,4460.4599609375,4390.77001953125,4449.1201171875,4083090000,4503.388525390625,4461.408099349453,4418.384599609375,4466.824314884494,,4621.7997269781845,True,False,4461.608779571098,4457.454880773757,4.153898797340844,23.156782311422315,False,True,False,False,36.76392896504862,False
2022-04-18,4391.68994140625,4410.31005859375,4370.2998046875,4385.6298828125,3910490000,4499.8170166015625,4454.768274783433,4416.669599609375,4463.877868865739,,4619.5100773705035,True,False,4450.852035238045,4452.583403783571,-1.731368545526493,18.179152140032556,False,True,False,False,32.878810479249964,False
2022-04-19,4462.2099609375,4471.02978515625,4390.6298828125,4390.6298828125,4108120000,4499.868505859375,4455.477006798106,4415.903203125,4463.8124607116915,,4617.944902082613,True,False,4452.599408422576,4453.296482091269,-0.6970736686935197,14.403906978287342,False,True,False,False,34.63691752558145,False
2022-04-20,4459.4501953125,4488.2900390625,4448.759765625,4472.259765625,4290450000,4497.260522460938,4455.855405704239,4415.4148046875,4463.641391480351,,4616.367840323707,True,False,4453.653375636411,4453.75231270025,-0.0989370638390028,11.503338169862072,False,True,False,False,36.37834257679578,False
2022-04-21,4393.66015625,4512.93994140625,4384.47021484375,4489.169921875,4636890000,4494.131518554687,4449.932048613359,4412.85720703125,4460.897029314455,,4614.151843467253,True,False,4444.423649576963,4449.3010418520835,-4.8773922751206555,8.227192080865526,False,True,False,False,36.816720862667275,False
2022-04-22,4271.77978515625,4385.830078125,4267.6201171875,4385.830078125,4651940000,4481.7125,4432.965166379349,4406.54919921875,4453.480666798448,,4610.745156319879,True,False,4417.8630550507,4436.151319133874,-18.288264083174,2.924100848057621,False,True,False,False,28.07640271090267,True
2022-04-25,4296.1201171875,4299.02001953125,4200.81982421875,4255.33984375,5240040000,4469.365502929688,4419.932304551554,4402.39,4447.30966485292,,4607.614558915577,True,False,4399.1333723025145,4425.778637508217,-26.645265205702344,-2.9897723626943717,False,True,False,False,26.61596079340903,True
2022-04-26,4175.2001953125,4278.14013671875,4175.0400390625,4278.14013671875,4689970000,4449.34951171875,4396.624484624025,4397.521201171875,4436.6387052631,,4603.311928431965,True,False,4364.682114304051,4407.217271419646,-42.53515711559521,-10.89884931327454,False,True,False,False,24.119881837157735,True
2022-04-27,4183.9599609375,4240.7099609375,4162.89990234375,4186.52001953125,4769680000,4426.967504882812,4376.370720463404,4393.167001953125,4426.72973489739,,4599.139272038985,True,False,4336.878706093812,4390.679692865413,-53.80098677160095,-19.479276804939822,False,True,False,False,26.81209278439279,True
2022-04-28,4287.5,4308.4501953125,4188.6298828125,4222.580078125,4854180000,4411.219995117188,4367.906842324032,4389.49560546875,4421.269745293571,,4596.03838375999,True,False,4329.281982079379,4383.03675265316,-53.75477057378066,-26.33437555870799,False,True,False,False,35.33660869483262,False
2022-04-29,4131.93017578125,4269.68017578125,4124.27978515625,4253.75,5084030000,4391.29599609375,4345.432874081863,4382.634013671875,4409.923095508774,,4591.4203916408,True,False,4298.920165725821,4364.436265477463,-65.51609975164229,-34.17072039729485,False,True,False,False,29.495372014511062,True
2022-05-02,4155.3798828125,4169.81005859375,4062.510009765625,4130.60986328125,5163790000,4371.771997070313,4327.332589199066,4378.136416015625,4399.941008736371,,4587.08168011017,False,True,4276.837045277617,4348.950607502281,-72.11356222466384,-41.75928876276865,False,True,False,False,34.25578640798757,False
2022-05-03,4175.47998046875,4200.10009765625,4147.080078125,4159.77978515625,4582050000,4351.413989257812,4312.870435986655,4374.66861328125,4391.138615470974,,4582.986140810256,False,True,4261.243650691637,4336.100931425723,-74.85728073408518,-48.378887157031954,False,True,False,False,36.4927301802554,False
2022-05-04,4300.169921875,4307.66015625,4148.91015625,4181.18017578125,5136360000,4340.166479492187,4311.660863214116,4374.57681640625,4387.571215722112,,4580.172049079558,False,True,4267.23230779677,4333.439375162706,-66.20706736593547,-51.94452319881266,False,True,False,False,41.840353174356984,False
2022-05-05,4146.8701171875,4270.43017578125,4106.009765625,4270.43017578125,5077030000,4323.452490234375,4295.966506449677,4373.00421875,4378.131956956049,,4575.8605870706815,False,True,4248.715047703036,4319.619430127505,-70.90438242446908,-55.73649504394395,False,True,False,False,37.671103332301094,False
2022-05-06,4123.33984375,4157.68994140625,4067.909912109375,4128.169921875,5116940000,4304.608984375,4279.525871906851,4369.69701171875,4368.140109379341,,4571.357893107292,False,True,4229.426554787185,4305.080201506949,-75.65364671976477,-59.71992537910812,False,True,False,False,36.83461103027522,False
2022-05-09,3991.239990234375,4081.27001953125,3975.47998046875,4081.27001953125,5954520000,4279.756994628906,4252.070073652329,4361.828813476563,4353.3597125501265,,4565.58557566577,False,True,4192.782467932906,4281.832778449721,-89.05031051681544,-65.58600240664958,False,True,False,True,28.21055741913389,True
2022-05-10,4001.050048828125,4068.820068359375,3958.169921875,4035.179931640625,5885820000,4259.1830078125,4228.163404621452,4354.371015625,4339.543647306127,,4559.968306742012,False,True,4163.285172686016,4261.034057737011,-97.74888505099443,-72.01857893551855,False,True,False,True,28.929556797403322,True
2022-05-11,3935.179931640625,4049.090087890625,3928.820068359375,3990.080078125,5816140000,4236.069494628906,4200.260216718516,4346.949418945313,4323.686246691795,,4553.75150698976,False,True,4128.192058679033,4236.896715063204,-108.70465638417136,-79.35579442524912,False,True,False,True,28.9274272729823,True
2022-05-12,3930.080078125,3964.800048828125,3858.8701171875,3903.949951171875,6286450000,4210.244006347656,4174.528774947705,4337.820219726563,4308.2507106695675,,4547.545821130409,False,True,4097.713292439951,4214.169556771485,-116.45626433153393,-86.77588840650608,False,True,False,False,32.406194579466415,False
2022-05-13,4023.889892578125,4038.8798828125,3963.89990234375,3963.89990234375,5183340000,4191.809008789062,4160.182214722031,4331.028212890625,4297.099306038531,,4542.335314378645,False,True,4086.3558463073623,4200.074766831236,-113.71892052387375,-92.16449482997962,False,True,False,False,36.918914644907694,False
2022-05-16,4008.010009765625,4046.4599609375,3983.989990234375,4013.02001953125,4415030000,4172.625012207031,4145.689623773802,4324.611010742187,4285.762470890574,,4537.018644681003,False,True,4074.302640685556,4185.847747789339,-111.54510710378327,-96.04061728474035,False,True,False,False,41.064213192339466,False
2022-05-17,4088.85009765625,4090.719970703125,4033.929931640625,4052.0,4841410000,4153.957019042969,4140.27633557213,4322.366215820312,4278.040417038248,,4532.559256153394,False,True,4076.5407109887396,4178.66273666837,-102.12202567963004,-97.2568989637183,False,True,False,False,45.28032611871912,False
2022-05-18,3923.679931640625,4051.97998046875,3911.909912109375,4051.97998046875,5103220000,4127.168505859375,4119.648106626272,4317.425810546875,4264.1439274148115,,4526.500755411974,False,True,4053.0236680121066,4159.77512148113,-106.75145346902309,-99.15580986477927,False,True,False,False,32.98665174266695,False
2022-05-19,3900.7900390625,3945.9599609375,3876.580078125,3899.0,5113550000,4102.525,4098.804481144008,4309.884013671875,4249.8947553225635,,4520.274778134864,False,True,4029.603109712167,4140.591041301972,-110.9879315898047,-101.52223420978436,False,True,False,False,37.6598838497565,False
2022-05-20,3901.360107421875,3943.419921875,3810.320068359375,3927.760009765625,5130730000,4084.004016113281,4080.0002550752333,4302.720815429688,4236.226729914693,,4514.1164232023975,False,True,4009.873417052122,4122.870231384928,-112.99681433280603,-103.8171502343887,False,True,False,False,36.09877854856479,False
2022-05-23,3973.75,3981.8798828125,3909.0400390625,3919.419921875,4420030000,4067.8855102539064,4069.881183163306,4298.109614257813,4225.93352482,,4508.739642872026,False,True,4004.3159682748724,4111.824288319378,-107.50832004450558,-104.55538419641209,False,True,False,False,39.557945977915,False
2022-05-24,3941.47998046875,3955.679931640625,3875.1298828125,3942.93994140625,4923190000,4056.199499511719,4057.652497192396,4293.477016601562,4214.778483865049,,4503.095268121745,False,True,3994.6488932277766,4099.2061914415535,-104.5572982137769,-104.55576699988507,False,True,False,True,29.46893468881028,True
2022-05-25,3978.72998046875,3999.330078125,3925.030029296875,3929.590087890625,4802560000,4045.9380004882814,4050.1360670282393,4287.8026123046875,4205.521679810292,,4497.877703070471,False,True,3992.199829726388,4090.2820276657903,-98.08219793940225,-103.2610531877885,True,False,False,False,38.901347820789915,False
2022-05-26,4057.840087890625,4075.139892578125,3984.60009765625,3984.60009765625,4709970000,4034.4550048828123,4050.8697833008473,4281.802216796875,4199.73024483305,,4493.499219337338,False,True,4002.2983309824244,4087.878921015778,-85.58059003335347,-99.7249605569015,True,False,False,False,45.97202108042746,False
2022-05-27,4158.240234375,4158.490234375,4077.429931640625,4077.429931640625,4375620000,4035.7705078125,4061.095540546005,4276.733623046875,4198.103185599401,,4490.163309039205,False,True,4026.289393042821,4093.0908701534977,-66.80147711067684,-93.14026386765657,True,False,False,False,60.68650949506804,False
