Date,Close,High,Low,Open,Volume,SMA_20,EMA_20,SMA_50,EMA_50,SMA_200,EMA_200,SwingBuy_Signal,SwingSell_Signal,EMA_12,EMA_26,MACD,Signal_Line,Buy_Signal_MACD,Sell_Signal_MACD,Combined_Buy_Signal,Combined_Sell_Signal,RSI,RSI_Signal
2022-01-18,35368.46875,35661.76171875,35262.01953125,35661.76171875,427260000,,36268.3318810706,,36436.53441821824,,36544.5784774623,False,False,36133.67467035425,36326.605412169825,-192.93074181557313,-97.82259499066868,False,True,False,False,,False
2022-01-19,35028.6484375,35547.828125,35015.48828125,35412.30078125,393080000,,36150.26679120673,,36381.32320328811,,36529.49459646765,False,False,35963.67063453052,36230.46045108317,-266.7898165526494,-131.61603930306484,False,True,False,False,,False
2022-01-20,34715.390625,35490.19921875,34670.12109375,35102.66015625,369070000,,36013.61191823467,,36315.99251394348,,36511.44381068191,False,False,35771.62755614121,36118.23305655849,-346.6055004172813,-174.61393152590813,False,True,False,False,,False
2022-01-21,34265.37109375,34896.671875,34229.55078125,34701.69140625,523880000,,35847.11279209327,,36235.57598766138,,36489.094828423884,False,False,35539.89579269641,35980.98402227638,-441.0882295799747,-227.90879113672145,False,True,False,False,13.661374728916698,True
2022-01-24,34364.5,34420.98828125,33150.328125,34070.609375,664010000,,35705.91157379867,,36162.20045873348,,36467.95458137489,False,False,35359.06567074311,35861.244465070726,-502.178794327614,-282.7627917749,False,True,False,False,16.262082046935845,True
2022-01-25,34297.73046875,34591.0390625,33545.51953125,34186.640625,506430000,,35571.79908760356,,36089.08398853805,,36446.360311597535,False,False,35195.78333197494,35745.428613491415,-549.6452815164739,-336.1392897232148,False,True,False,False,10.199508592179967,True
2022-01-26,34168.08984375,34815.671875,33876.48046875,34520.8203125,546330000,,35438.112492950844,,36013.75088482087,,36423.69095370851,False,False,35037.6766414788,35628.58870462168,-590.9120631428814,-387.09384440714814,False,True,False,False,11.13050554368833,True
2022-01-27,34160.78125,34773.3203125,34007.78125,34261.75,527780000,,35316.4618983841,,35941.08540894554,,36401.17443924375,False,False,34902.769658174366,35519.86222650155,-617.0925683271853,-433.09358919115556,False,True,False,False,11.799652630004957,True
2022-01-28,34725.46875,34731.76953125,33807.51171875,34135.23828125,568440000,,35260.17683663323,,35893.41416741826,,36384.500750793566,False,False,34875.49259537831,35461.018265279214,-585.5256699009042,-463.5800053331053,False,True,False,False,27.016800561727436,True
2022-01-31,35131.859375,35148.140625,34496.1015625,34691.171875,468070000,35456.1447265625,35247.956126001496,,35863.549273597935,,36372.03665750209,False,False,34914.93363839703,35436.63612525853,-521.7024868614972,-475.20450163878365,False,True,False,False,36.691400272746534,False
2022-02-01,35405.23828125,35441.08984375,34977.94921875,35151.46875,386080000,35397.1537109375,35262.93537888231,,35845.57629350586,,36362.416773161276,False,False,34990.36512191287,35434.31035903567,-443.94523712279624,-468.9526487355862,True,False,False,False,38.2735296472365,False
2022-02-02,35629.328125,35679.19921875,35290.12109375,35378.19140625,359540000,35338.6376953125,35297.829926131606,,35837.0959731723,,36355.12235875171,False,False,35088.667122387815,35448.75611947747,-360.0889970896533,-447.1799184063997,True,False,False,False,41.294358058329145,False
2022-02-03,35111.16015625,35535.94140625,35071.05859375,35520.078125,381020000,35273.840234375,35280.05185280955,,35808.627901920445,,36342.74462539348,False,False,35092.127589135845,35423.74901109024,-331.6214219543981,-424.06821911599934,True,False,False,False,37.88658333962692,False
2022-02-04,35089.73828125,35333.55078125,34799.078125,35095.73828125,349880000,35216.5037109375,35261.92675075626,,35780.43615209023,,36330.27690057614,False,False,35091.76000330725,35399.00747554652,-307.24747223926533,-400.7040697406525,True,False,False,False,39.613562333432036,False
2022-02-07,35091.12890625,35325.01171875,34993.98046875,35108.37890625,328910000,35159.4771484375,35245.66028937471,,35753.40449539061,,36317.94706978682,False,False,35091.66291145229,35376.20165559863,-284.538744146339,-377.47100462178986,True,False,False,False,45.93994928868053,False
2022-02-08,35462.78125,35544.890625,35090.421875,35160.6796875,319190000,35129.17265625,35266.33847610093,,35742.007505375295,,36309.43795715212,False,False,35148.75804045962,35382.614958887614,-233.85691842799133,-348.74818738303014,True,False,False,False,56.29669918754462,False
2022-02-09,35768.05859375,35824.28125,35614.8984375,35614.8984375,333610000,35104.974609375,35314.12134444846,,35743.029116684105,,36304.05109781479,False,False,35244.035048658145,35411.16633924779,-167.13129058964842,-312.4248080243538,True,False,False,False,65.30341284795455,False
2022-02-10,35241.58984375,35800.23828125,35100.71875,35630.80859375,411620000,35052.5380859375,35307.213582477176,,35723.364831471,,36293.479344043,False,False,35243.65886328766,35398.60511735907,-154.94625407140848,-280.92909723376476,True,False,False,False,63.88341381141685,False
2022-02-11,34738.05859375,35431.1484375,34620.51953125,35267.890625,398860000,34983.7599609375,35253.008345455535,,35684.72537116822,,36278.002520657,False,False,35165.87420643571,35349.67574523988,-183.80153880417492,-261.5035855478468,True,False,False,False,54.764564328170074,False
2022-02-14,34566.171875,34744.55859375,34304.28125,34694.5,370320000,34916.478125,35187.59534826929,,35640.860528181234,,36260.96937990419,False,False,35073.61230929175,35291.63842151841,-218.0261122266602,-252.80809088360948,True,False,False,False,53.334433149761026,False
2022-02-15,34988.83984375,35047.7890625,34686.19140625,34686.19140625,305670000,34897.4966796875,35168.66625260079,,35615.29108957609,,36248.31137456933,False,False,35060.5703915161,35269.20889723927,-208.63850572316733,-243.97417385152107,True,False,False,False,59.503116265185575,False
2022-02-16,34934.26953125,35042.08984375,34642.640625,34951.828125,294410000,34892.777734375,35146.342755329286,,35588.58436179859,,36235.23633135223,False,False,35041.1394899367,35244.39857383265,-203.25908389595133,-235.83115586040714,True,False,False,False,58.858936514228404,False
2022-02-17,34312.03125,34858.46875,34246.23046875,34858.46875,348720000,34872.609765625,35066.884516726495,,35538.52345545354,,36216.09996238355,False,False,34928.9689914849,35175.334327622826,-246.36533613792562,-237.93799191591086,False,True,False,False,45.326417750427886,False
2022-02-18,34079.1796875,34423.578125,33976.1796875,34310.44921875,414080000,34863.3001953125,34972.817390133496,,35481.29428808282,,36194.837074076255,False,False,34798.232175487225,35094.13768761373,-295.9055121265046,-249.53149595802964,False,True,False,False,37.614349165729074,False
2022-02-22,33596.609375,34024.73828125,33364.2890625,33974.08984375,432090000,34824.9056640625,34841.74996012078,,35407.38507580506,,36168.98406214515,False,False,34613.36712925842,34983.20966445716,-369.8425351987389,-273.5937038061715,False,True,False,False,29.718366742622763,True
2022-02-23,33131.76171875,33832.58984375,33084.8984375,33680.96875,370600000,34766.6072265625,34678.893937133085,,35318.14494415584,,36138.762944300426,False,False,34385.42783533405,34846.06537218255,-460.63753684850235,-311.0024704146377,False,True,False,False,23.42756069198883,True
2022-02-24,33223.828125,33269.33984375,32272.640625,32830.328125,590850000,34719.394140625,34540.316240739456,,35236.0148728164,,36109.758617740226,False,False,34206.72018759035,34725.89965016903,-519.1794625786788,-352.63786884744593,False,True,False,False,27.917890385840593,True
2022-02-25,34058.75,34095.73828125,33277.21875,33277.21875,417630000,34714.292578125,34494.45278924046,,35189.84762290203,,36089.350571792565,False,False,34183.95554334568,34676.48115756392,-492.52561421824066,-380.61541792160494,False,True,False,False,39.866324389118276,False
2022-02-28,33892.6015625,33963.62890625,33469.30859375,33870.62109375,443460000,34672.64921875,34437.133624788985,,35138.97522837646,,36067.492372695124,False,False,34139.1318539848,34618.416002374,-479.28414838919707,-400.3491640151234,False,True,False,False,38.58914711384337,False
2022-03-01,33294.94921875,33870.140625,33107.671875,33813.48046875,438730000,34580.8037109375,34328.354157547175,,35066.660482900916,,36039.904878626025,False,False,34009.257602410216,34520.38142580925,-511.12382339903706,-422.50409589190616,False,True,False,False,30.21220274536455,False
2022-03-02,33891.3515625,34013.671875,33379.51171875,33379.51171875,400920000,34505.109375,34286.73486278078,,35020.569937002845,,36018.52623866458,False,False,33991.1182116548,34473.78662111968,-482.6684094648808,-434.5369586065011,False,True,False,False,33.734059488671264,False
2022-03-03,33794.66015625,34179.0703125,33641.53125,33972.87109375,369740000,34413.3759765625,34239.870605015945,,34972.49504363999,,35996.398217944035,False,False,33960.893895438676,34423.48095705526,-462.58706161658483,-440.1469792085179,False,True,False,False,36.449550627891796,False
2022-03-04,33614.80078125,33655.4296875,33254.12109375,33655.4296875,408390000,34338.5580078125,34180.34014560966,,34919.2521313894,,35972.700731011755,False,False,33907.64880094811,34363.57872181043,-455.9299208623197,-443.30356753927833,False,True,False,False,38.8018561672856,False
2022-03-07,32817.37890625,33579.75,32806.1484375,33579.75,488400000,34224.9400390625,34050.534313289696,,34836.82573040354,,35941.30449394945,False,False,33739.914970994556,34249.04540213929,-509.1304311447311,-456.4689402603689,False,True,False,False,34.49901770893854,False
2022-03-08,32632.640625,33402.98046875,32578.73046875,32885.171875,553750000,34102.015625,33915.49681916687,,34750.38709881909,,35908.38246540269,False,False,33569.56507161078,34129.31171494378,-559.7466433330046,-477.1244808748961,False,True,False,False,28.19537538236635,True
2022-03-09,33286.25,33457.28125,32860.421875,32860.421875,418670000,33993.1890625,33855.56855067478,,34692.96995768893,,35882.29159510018,False,False,33525.97813751681,34066.86269902202,-540.8845615052123,-489.8764970009594,False,True,False,False,36.271124888302566,False
2022-03-10,33174.0703125,33236.58984375,32819.76171875,33106.76953125,399480000,33863.4896484375,33790.6639565629,,34633.40526572074,,35855.344119651425,False,False,33471.8384721296,34000.72992965002,-528.891457520418,-497.67948910485114,False,True,False,False,39.63975754334104,False
2022-03-11,32944.19140625,33515.609375,32911.890625,33279.71875,369480000,33748.6197265625,33710.04752319977,,34567.16158495718,,35826.37742598574,False,False,33390.66200045581,33922.467816805576,-531.8058163497626,-504.50475455383344,False,True,False,False,39.661225137544555,False
2022-03-14,32945.23828125,33395.58984375,32818.16015625,33000.37109375,394940000,33658.9787109375,33637.20854777598,,34503.55674951769,,35797.70937479434,False,False,33322.13527442415,33850.08044380146,-527.945169377308,-509.1928375185284,False,True,False,False,43.49599933224693,False
2022-03-15,33544.33984375,33620.83984375,32989.26953125,32989.26953125,388810000,33607.887109375,33628.36390929732,34667.6778125,34465.9404002719,,35775.28778742077,False,True,33356.32059278197,33827.432991945796,-471.1123991638233,-501.5767498475874,True,False,False,False,54.01206430242805,False
2022-03-16,34063.1015625,34075.94140625,33391.23828125,33653.9296875,427400000,33561.6001953125,33669.76749531662,34617.238671875,34450.14279879065,,35758.25110856583,False,True,33465.05612658475,33844.88992309796,-379.83379651320865,-477.22815918071166,True,False,False,False,57.53601858697985,False
2022-03-17,34480.76171875,34483.921875,33896.05859375,33995.390625,339470000,33538.9248046875,33747.005040405515,34570.8609375,34451.34354074984,,35745.53977135374,False,True,33621.31852537941,33891.9915375907,-270.6730122112931,-435.917129786828,True,False,False,False,54.09628458438077,False
2022-03-18,34754.9296875,34755.19921875,34279.828125,34466.71875,615420000,33561.0697265625,33842.997863938326,34537.81734375,34463.24887983809,,35735.68295459898,False,True,33795.720242628726,33955.912882028424,-160.19263939969824,-380.7722317094021,True,False,False,False,58.198326138561505,False
2022-03-21,34552.98828125,34808.28125,34341.80859375,34669.8515625,408490000,33584.76015625,33910.61599892039,34504.147734375,34466.76807205032,,35723.91484839651,False,True,33912.223017801225,34000.14068937817,-87.91767157694267,-322.2013196829102,True,False,False,False,62.93357835774742,False
2022-03-22,34807.4609375,34882.03125,34583.23828125,34583.23828125,368550000,33645.302734375,33996.02980259464,34475.66375,34480.12857657776,,35714.79590400948,False,True,34049.95192852411,34059.942189239046,-9.990260714934266,-259.75910788931503,True,False,False,False,60.13052132504889,False
2022-03-23,34358.5,34748.83984375,34352.9609375,34748.83984375,347880000,33706.6396484375,34030.5507737761,34441.456328125,34475.358828476674,,35701.30042237754,False,True,34097.420862597326,34082.057582628746,15.363279968580173,-204.734630317736,True,False,False,False,55.78439568066823,False
2022-03-24,34707.94140625,34713.55859375,34355.421875,34406.80859375,324870000,33780.8453125,34095.064167345045,34410.574765625,34484.47971387955,,35691.41625306284,False,True,34191.347100082356,34128.41934734143,62.927752740928554,-151.2021537060031,True,False,False,False,60.837375087715486,False
2022-03-25,34861.23828125,34942.69921875,34631.51953125,34702.390625,285440000,33820.9697265625,34168.03313057409,34381.993125,34499.25455965878,,35683.15577573137,False,True,34294.40728180046,34182.70223133465,111.70505046580365,-98.62071287164174,True,False,False,False,73.2295930599089,True
2022-03-28,34955.890625,34957.9296875,34552.23046875,34833.03125,299790000,33874.1341796875,34243.06717766227,34358.838515625,34517.161856338826,,35675.919306569864,False,True,34396.173949985,34239.97544568023,156.198504304768,-47.6568694363598,True,False,False,False,76.95703568333533,True
2022-03-29,35294.19140625,35372.26171875,35030.0703125,35114.3515625,355050000,33974.0962890625,34343.174247051575,34346.486171875,34547.63360339417,,35672.121019004495,False,True,34534.330481718076,34318.06551683355,216.2649648845254,5.1274974278172465,True,False,False,False,75.13783353171712,True
2022-03-30,35228.80859375,35361.359375,35058.578125,35273.62890625,317320000,34040.969140625,34427.520375308566,34343.69296875,34574.346348114006,,35667.70995009649,False,True,34641.173268184524,34385.52796697551,255.64530120901327,55.23105818405645,True,False,False,False,76.02867636070698,True
2022-03-31,34678.3515625,35201.51953125,34677.98828125,35201.51953125,433400000,34085.1537109375,34451.40905980299,34336.68703125,34578.424983972276,,35657.86558803085,False,True,34646.89300577152,34407.21860368103,239.674402090488,92.11972696534278,True,False,False,False,70.317532816423,True
2022-04-01,34818.26953125,34847.91015625,34538.25,34740.890625,340400000,34145.3271484375,34486.34815232175,34338.744609375,34587.83065249297,,35649.51139841114,False,True,34673.258625075905,34437.66682053799,235.59180453791487,120.8141424798572,True,False,False,False,71.25297411148973,True
