conId,symbol,secType,expiration,strike,right,exchange,currency,tradingClass,tickType,impliedVol,delta,optPrice,pvDividend,gamma,vega,theta,undPrice
757532961,ES,FOP,20250214,6080.0,P,CME,USD,EW2,13.0,0.2800625765536794,-0.020952851369010757,0.2219055524697069,0.0,0.0017591190727259507,0.05546234902894298,-0.2219055524697069,6139.49755859375
757532961,ES,FOP,20250214,6080.0,P,CME,USD,EW2,10.0,0.276182750587468,-0.014441608832229419,0.15000000596046448,0.0,0.0013325648740534642,0.03650658147135183,-0.15000000596046448,6139.75
757532961,ES,FOP,20250214,6080.0,P,CME,USD,EW2,11.0,0.28798113363246375,-0.01805246960884441,0.20000000298023224,0.0,0.001547255648830113,0.0441989924091614,-0.20000000298023224,6139.75
757532961,ES,FOP,20250214,6080.0,P,CME,USD,EW2,12.0,0.27507917224336326,-0.014123996319908553,0.20000000298023224,0.0,0.0013125286878489673,0.03581399498260779,-0.20000000298023224,6139.75
757533017,ES,FOP,20250214,6080.0,C,CME,USD,EW2,13.0,0.29987533992998816,0.9790348572192497,58.12842035340509,0.0,0.0017591190727259507,0.055462349028857716,-0.22119379090509028,6139.49755859375
757533017,ES,FOP,20250214,6080.0,C,CME,USD,EW2,10.0,0.24736469810899647,0.9926271882785828,59.5,0.0,0.000826856706862673,0.02028870040975217,-0.0,6139.75
757533017,ES,FOP,20250214,6080.0,C,CME,USD,EW2,11.0,0.330949605766259,0.9659347358335691,60.25,0.0,0.0022920570080488204,0.07524428823373151,-0.5006997537511779,6139.75
757533017,ES,FOP,20250214,6080.0,C,CME,USD,EW2,12.0,0.24736470143364223,0.9926271876118753,58.0,0.0,0.0008268567617573242,0.02028870202939544,-0.0,6139.75
759513544,ES,FOP,20250214,6085.0,P,CME,USD,EW2,13.0,0.2576795465799745,-0.02218356672709888,0.2186546214093994,0.0,0.0019977967512104715,0.05843345768900576,-0.2186546214093994,6139.49755859375
759513544,ES,FOP,20250214,6085.0,P,CME,USD,EW2,10.0,0.26719214038337663,-0.01928267629502997,0.15000000596046448,0.0,0.0017638951029386465,0.04675011554236244,-0.15000000596046448,6139.75
759513544,ES,FOP,20250214,6085.0,P,CME,USD,EW2,11.0,0.27666582899259085,-0.022852606006409627,0.25,0.0,0.0019668327940252895,0.053977059107836,-0.25,6139.75
759513544,ES,FOP,20250214,6085.0,P,CME,USD,EW2,12.0,0.25368343212950956,-0.014675750652299343,0.25,0.0,0.0014709706554566753,0.037015393349117826,-0.25,6139.75
759513727,ES,FOP,20250214,6085.0,C,CME,USD,EW2,13.0,0.2781216203989322,0.9778041418611615,53.12523087940281,0.0,0.0019977967512104715,0.058433457689716306,-0.21800431690280675,6139.49755859375
759513727,ES,FOP,20250214,6085.0,C,CME,USD,EW2,10.0,0.1705042912985093,0.9993904238158077,54.5,0.0,0.00012345535595161661,0.002088004859035843,-0.0,6139.75
759513727,ES,FOP,20250214,6085.0,C,CME,USD,EW2,11.0,0.3122591676657812,0.9616990740570924,55.5,0.0,0.002674014254007197,0.08282571064429904,-0.7506411969516193,6139.75
