conId,symbol,secType,expiration,strike,right,exchange,currency,tradingClass
788969229,ES,FOP,20250630,6260.0,C,CME,USD,EW
788969289,ES,FOP,20250630,6260.0,P,CME,USD,EW
794635700,ES,FOP,20250630,6260.0,C,CME,USD,ECES
794635715,ES,FOP,20250630,6260.0,P,CME,USD,ECES
793969141,ES,FOP,20250630,6265.0,P,CME,USD,EW
793969541,ES,FOP,20250630,6265.0,C,CME,USD,EW
789245974,ES,FOP,20250630,6270.0,C,CME,USD,EW
789245994,ES,FOP,20250630,6270.0,P,CME,USD,EW
794635718,ES,FOP,20250630,6270.0,C,CME,USD,ECES
794635730,ES,FOP,20250630,6270.0,P,CME,USD,ECES
772050593,ES,FOP,20250630,6275.0,C,CME,USD,EW
772050756,ES,FOP,20250630,6275.0,P,CME,USD,EW
792062460,ES,FOP,20250630,6275.0,C,CME,USD,ECES
792062469,ES,FOP,20250630,6275.0,P,CME,USD,ECES
789245977,ES,FOP,20250630,6280.0,C,CME,USD,EW
789245984,ES,FOP,20250630,6280.0,P,CME,USD,EW
795436551,ES,FOP,20250630,6280.0,C,CME,USD,ECES
795436557,ES,FOP,20250630,6280.0,P,CME,USD,ECES
793969136,ES,FOP,20250630,6285.0,C,CME,USD,EW
793969596,ES,FOP,20250630,6285.0,P,CME,USD,EW
789245980,ES,FOP,20250630,6290.0,P,CME,USD,EW
789246001,ES,FOP,20250630,6290.0,C,CME,USD,EW
795436569,ES,FOP,20250630,6290.0,C,CME,USD,ECES
795436576,ES,FOP,20250630,6290.0,P,CME,USD,ECES
793969117,ES,FOP,20250630,6295.0,P,CME,USD,EW
793969641,ES,FOP,20250630,6295.0,C,CME,USD,EW
675158806,ES,FOP,20250630,6300.0,C,CME,USD,EW
675158977,ES,FOP,20250630,6300.0,P,CME,USD,EW
772779920,ES,FOP,20250630,6300.0,C,CME,USD,ECES
772779930,ES,FOP,20250630,6300.0,P,CME,USD,ECES
793969161,ES,FOP,20250630,6305.0,P,CME,USD,EW
793969593,ES,FOP,20250630,6305.0,C,CME,USD,EW
789455644,ES,FOP,20250630,6310.0,P,CME,USD,EW
789455829,ES,FOP,20250630,6310.0,C,CME,USD,EW
795436593,ES,FOP,20250630,6310.0,C,CME,USD,ECES
795436596,ES,FOP,20250630,6310.0,P,CME,USD,ECES
