conId,symbol,secType,expiration,strike,right,exchange,currency,tradingClass
757530214,ES,FOP,20250224,6180.0,P,CME,USD,E4A
757530573,ES,FOP,20250224,6180.0,C,CME,USD,E4A
761994642,ES,FOP,20250224,6185.0,P,CME,USD,E4A
761995011,ES,FOP,20250224,6185.0,C,CME,USD,E4A
757530099,ES,FOP,20250224,6190.0,P,CME,USD,E4A
757530780,ES,FOP,20250224,6190.0,C,CME,USD,E4A
761994575,ES,FOP,20250224,6195.0,P,CME,USD,E4A
761994864,ES,FOP,20250224,6195.0,C,CME,USD,E4A
752257744,ES,FOP,20250224,6200.0,P,CME,USD,E4A
752257821,ES,FOP,20250224,6200.0,C,CME,USD,E4A
761994478,ES,FOP,20250224,6205.0,C,CME,USD,E4A
761994880,ES,FOP,20250224,6205.0,P,CME,USD,E4A
757530180,ES,FOP,20250224,6210.0,P,CME,USD,E4A
757530607,ES,FOP,20250224,6210.0,C,CME,USD,E4A
761994461,ES,FOP,20250224,6215.0,C,CME,USD,E4A
761994716,ES,FOP,20250224,6215.0,P,CME,USD,E4A
757530151,ES,FOP,20250224,6220.0,C,CME,USD,E4A
757530471,ES,FOP,20250224,6220.0,P,CME,USD,E4A
752469154,ES,FOP,20250224,6225.0,P,CME,USD,E4A
752469159,ES,FOP,20250224,6225.0,C,CME,USD,E4A
757530505,ES,FOP,20250224,6230.0,C,CME,USD,E4A
757530678,ES,FOP,20250224,6230.0,P,CME,USD,E4A
761994557,ES,FOP,20250224,6235.0,C,CME,USD,E4A
761994735,ES,FOP,20250224,6235.0,P,CME,USD,E4A
757530237,ES,FOP,20250224,6240.0,P,CME,USD,E4A
757530272,ES,FOP,20250224,6240.0,C,CME,USD,E4A
761994834,ES,FOP,20250224,6245.0,C,CME,USD,E4A
761994885,ES,FOP,20250224,6245.0,P,CME,USD,E4A
752257479,ES,FOP,20250224,6250.0,C,CME,USD,E4A
752257497,ES,FOP,20250224,6250.0,P,CME,USD,E4A
