conId,symbol,secType,expiration,strike,right,exchange,currency,tradingClass
757206384,ES,FOP,20250310,5625.0,C,CME,USD,E2A
757207041,ES,FOP,20250310,5625.0,P,CME,USD,E2A
760507182,ES,FOP,20250310,5630.0,P,CME,USD,E2A
760507268,ES,FOP,20250310,5630.0,C,CME,USD,E2A
765818294,ES,FOP,20250310,5635.0,P,CME,USD,E2A
765818573,ES,FOP,20250310,5635.0,C,CME,USD,E2A
760506613,ES,FOP,20250310,5640.0,C,CME,USD,E2A
760507154,ES,FOP,20250310,5640.0,P,CME,USD,E2A
765817703,ES,FOP,20250310,5645.0,C,CME,USD,E2A
765818544,ES,FOP,20250310,5645.0,P,CME,USD,E2A
757206475,ES,FOP,20250310,5650.0,C,CME,USD,E2A
757207144,ES,FOP,20250310,5650.0,P,CME,USD,E2A
765817734,ES,FOP,20250310,5655.0,C,CME,USD,E2A
765818554,ES,FOP,20250310,5655.0,P,CME,USD,E2A
760506917,ES,FOP,20250310,5660.0,P,CME,USD,E2A
760507295,ES,FOP,20250310,5660.0,C,CME,USD,E2A
765818164,ES,FOP,20250310,5665.0,P,CME,USD,E2A
765818462,ES,FOP,20250310,5665.0,C,CME,USD,E2A
760506650,ES,FOP,20250310,5670.0,C,CME,USD,E2A
760506659,ES,FOP,20250310,5670.0,P,CME,USD,E2A
757206405,ES,FOP,20250310,5675.0,P,CME,USD,E2A
757206704,ES,FOP,20250310,5675.0,C,CME,USD,E2A
760506902,ES,FOP,20250310,5680.0,C,CME,USD,E2A
760507202,ES,FOP,20250310,5680.0,P,CME,USD,E2A
765818119,ES,FOP,20250310,5685.0,P,CME,USD,E2A
765818285,ES,FOP,20250310,5685.0,C,CME,USD,E2A
760506770,ES,FOP,20250310,5690.0,C,CME,USD,E2A
760507148,ES,FOP,20250310,5690.0,P,CME,USD,E2A
765817655,ES,FOP,20250310,5695.0,P,CME,USD,E2A
765818140,ES,FOP,20250310,5695.0,C,CME,USD,E2A
757207138,ES,FOP,20250310,5700.0,C,CME,USD,E2A
