conId,openPrice,closePrice,lowPrice,highPrice,lastPrice,tradingVolume
28.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
28.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
28.0,-1.0,-1.0,-1.0,-1.0,5963.5,-1.0
28.0,-1.0,-1.0,-1.0,6016.0,5963.5,-1.0
28.0,-1.0,-1.0,5924.0,6016.0,5963.5,-1.0
28.0,-1.0,6000.75,5924.0,6016.0,5963.5,-1.0
28.0,6006.5,6000.75,5924.0,6016.0,5963.5,-1.0
757839395.0,6006.5,6000.75,5924.0,6016.0,166.25,-1.0
757839395.0,6006.5,6000.75,5924.0,166.25,166.25,-1.0
757839395.0,6006.5,6000.75,166.25,166.25,166.25,-1.0
757839395.0,6006.5,162.5,166.25,166.25,166.25,-1.0
757839395.0,6006.5,162.5,166.25,166.25,166.25,-1.0
757839395.0,6006.5,162.5,166.25,166.25,166.25,-1.0
757839650.0,6006.5,162.5,166.25,166.25,166.25,-1.0
757839650.0,6006.5,162.5,166.25,166.25,166.25,-1.0
761995798.0,6006.5,162.5,166.25,96.25,166.25,-1.0
761995798.0,6006.5,162.5,96.25,96.25,166.25,-1.0
761995798.0,6006.5,157.5,96.25,96.25,166.25,-1.0
761995798.0,6006.5,157.5,96.25,96.25,96.25,-1.0
761995798.0,6006.5,157.5,96.25,96.25,96.25,-1.0
761995798.0,6006.5,157.5,96.25,96.25,96.25,-1.0
761995808.0,6006.5,157.5,96.25,96.25,96.25,-1.0
761995808.0,6006.5,157.5,96.25,96.25,96.25,-1.0
756080290.0,6006.5,157.5,96.25,96.25,2.15,-1.0
756080290.0,6006.5,157.5,96.25,6.55,2.15,-1.0
756080290.0,6006.5,157.5,1.45,6.55,2.15,-1.0
756080290.0,6006.5,2.05,1.45,6.55,2.15,-1.0
756080290.0,6006.5,2.05,1.45,6.55,2.15,-1.0
756080290.0,6006.5,2.05,1.45,6.55,2.15,-1.0
756080550.0,6006.5,152.75,1.45,6.55,2.15,-1.0
756080550.0,6006.5,152.75,1.45,6.55,2.15,-1.0
756080550.0,6006.5,152.75,1.45,6.55,2.15,-1.0
761995858.0,6006.5,152.75,1.45,7.15,2.15,-1.0
761995858.0,6006.5,152.75,1.65,7.15,2.15,-1.0
761995858.0,6006.5,2.25,1.65,7.15,2.15,-1.0
761995858.0,6006.5,2.25,1.65,7.15,2.65,-1.0
761995858.0,6006.5,2.25,1.65,7.15,2.65,-1.0
761995858.0,6006.5,2.25,1.65,7.15,2.65,-1.0
761995949.0,6006.5,2.25,1.65,7.15,92.0,-1.0
761995949.0,6006.5,2.25,1.65,92.0,92.0,-1.0
761995949.0,6006.5,2.25,92.0,92.0,92.0,-1.0
761995949.0,6006.5,148.0,92.0,92.0,92.0,-1.0
761995949.0,6006.5,148.0,92.0,92.0,92.0,-1.0
761995949.0,6006.5,148.0,92.0,92.0,92.0,-1.0
757839357.0,6006.5,148.0,92.0,92.0,92.0,-1.0
757839357.0,6006.5,148.0,92.0,92.0,92.0,-1.0
757839429.0,6006.5,148.0,92.0,92.0,92.0,-1.0
757839429.0,6006.5,148.0,92.0,92.0,92.0,-1.0
761995737.0,6006.5,138.5,92.0,92.0,92.0,-1.0
761995737.0,6006.5,138.5,92.0,92.0,92.0,-1.0
761995737.0,6006.5,138.5,92.0,92.0,92.0,-1.0
761996221.0,6006.5,138.5,92.0,92.0,3.8,-1.0
761996221.0,6006.5,138.5,92.0,8.6,3.8,-1.0
761996221.0,6006.5,138.5,1.85,8.6,3.8,-1.0
761996221.0,6006.5,2.75,1.85,8.6,3.8,-1.0
761996221.0,6006.5,2.75,1.85,8.6,3.8,-1.0
761996221.0,6006.5,2.75,1.85,8.6,3.8,-1.0
757839398.0,6006.5,2.75,1.85,8.6,4.55,-1.0
757839398.0,6006.5,2.75,1.85,10.0,4.55,-1.0
757839398.0,6006.5,2.75,1.85,10.0,4.55,-1.0
757839398.0,6006.5,3.05,1.85,10.0,4.55,-1.0
757839398.0,6006.5,3.05,1.85,10.0,4.55,-1.0
757839398.0,6006.5,3.05,1.85,10.0,4.55,-1.0
757839877.0,6006.5,3.05,1.85,66.0,4.55,-1.0
757839877.0,6006.5,3.05,66.0,66.0,4.55,-1.0
757839877.0,6006.5,133.75,66.0,66.0,4.55,-1.0
757839877.0,6006.5,133.75,66.0,66.0,66.0,-1.0
757839877.0,6006.5,133.75,66.0,66.0,66.0,-1.0
757839877.0,6006.5,133.75,66.0,66.0,66.0,-1.0
756080402.0,6006.5,133.75,66.0,66.0,66.0,-1.0
756080402.0,6006.5,133.75,66.0,66.0,66.0,-1.0
756080568.0,6006.5,133.75,66.0,66.0,66.0,-1.0
756080568.0,6006.5,133.75,66.0,66.0,66.0,-1.0
757839300.0,6006.5,133.75,66.0,66.0,62.75,-1.0
757839300.0,6006.5,133.75,66.0,74.0,62.75,-1.0
757839300.0,6006.5,133.75,62.75,74.0,62.75,-1.0
757839300.0,6006.5,124.5,62.75,74.0,62.75,-1.0
757839300.0,6006.5,124.5,62.75,74.0,62.75,-1.0
757839300.0,6006.5,124.5,62.75,74.0,62.75,-1.0
757839854.0,6006.5,124.5,62.75,74.0,4.05,-1.0
757839854.0,6006.5,124.5,62.75,12.5,4.05,-1.0
757839854.0,6006.5,124.5,2.65,12.5,4.05,-1.0
757839854.0,6006.5,3.75,2.65,12.5,4.05,-1.0
757839854.0,6006.5,3.75,2.65,12.5,4.05,-1.0
757839854.0,6006.5,3.75,2.65,12.5,4.05,-1.0
761995731.0,6006.5,3.75,2.65,12.5,4.05,-1.0
761995731.0,6006.5,3.75,2.65,12.5,4.05,-1.0
761995984.0,6006.5,3.75,2.65,12.5,61.25,-1.0
761995984.0,6006.5,3.75,2.65,69.0,61.25,-1.0
761995984.0,6006.5,3.75,61.25,69.0,61.25,-1.0
761995984.0,6006.5,120.0,61.25,69.0,61.25,-1.0
761995984.0,6006.5,120.0,61.25,69.0,61.25,-1.0
761995984.0,6006.5,120.0,61.25,69.0,61.25,-1.0
757839706.0,6006.5,120.0,61.25,69.0,4.7,-1.0
757839706.0,6006.5,120.0,61.25,14.25,4.7,-1.0
757839706.0,6006.5,120.0,3.1,14.25,4.7,-1.0
757839706.0,6006.5,4.6,3.1,14.25,4.7,-1.0
757839706.0,6006.5,4.6,3.1,14.25,4.7,-1.0
757839706.0,6006.5,4.6,3.1,14.25,4.7,-1.0
761995744.0,6006.5,4.6,3.1,14.25,7.1,-1.0
761995744.0,6006.5,4.6,3.1,14.75,7.1,-1.0
761995744.0,6006.5,4.6,3.5,14.75,7.1,-1.0
761995744.0,6006.5,5.1,3.5,14.75,7.1,-1.0
761995744.0,6006.5,5.1,3.5,14.75,7.1,-1.0
761995744.0,6006.5,5.1,3.5,14.75,7.1,-1.0
761996224.0,6006.5,5.1,3.5,14.75,7.1,-1.0
761996224.0,6006.5,5.1,3.5,14.75,7.1,-1.0
756080387.0,6006.5,5.1,3.5,14.75,7.1,-1.0
756080387.0,6006.5,5.1,3.5,14.75,7.1,-1.0
756080437.0,6006.5,5.1,3.5,14.75,6.25,-1.0
756080437.0,6006.5,5.1,3.5,18.5,6.25,-1.0
756080437.0,6006.5,5.1,3.75,18.5,6.25,-1.0
756080437.0,6006.5,5.65,3.75,18.5,6.25,-1.0
756080437.0,6006.5,5.65,3.75,18.5,6.25,-1.0
756080437.0,6006.5,5.65,3.75,18.5,6.25,-1.0
761996124.0,6006.5,5.65,3.75,71.25,6.25,-1.0
761996124.0,6006.5,5.65,53.0,71.25,6.25,-1.0
761996124.0,6006.5,102.0,53.0,71.25,6.25,-1.0
761996124.0,6006.5,102.0,53.0,71.25,53.0,-1.0
761996124.0,6006.5,102.0,53.0,71.25,53.0,-1.0
761996124.0,6006.5,102.0,53.0,71.25,53.0,-1.0
761996263.0,6006.5,102.0,53.0,18.25,53.0,-1.0
761996263.0,6006.5,102.0,4.45,18.25,53.0,-1.0
761996263.0,6006.5,6.2,4.45,18.25,53.0,-1.0
761996263.0,6006.5,6.2,4.45,18.25,10.75,-1.0
761996263.0,6006.5,6.2,4.45,18.25,10.75,-1.0
761996263.0,6006.5,6.2,4.45,18.25,10.75,-1.0
757839454.0,6006.5,6.2,4.45,18.25,10.75,-1.0
757839454.0,6006.5,6.2,4.45,18.25,10.75,-1.0
757839458.0,6006.5,6.2,4.45,18.25,50.0,-1.0
757839458.0,6006.5,6.2,4.45,65.5,50.0,-1.0
757839458.0,6006.5,6.2,48.75,65.5,50.0,-1.0
757839458.0,6006.5,97.5,48.75,65.5,50.0,-1.0
757839458.0,6006.5,97.5,48.75,65.5,50.0,-1.0
757839458.0,6006.5,97.5,48.75,65.5,50.0,-1.0
761995919.0,6006.5,97.5,48.75,65.5,50.0,-1.0
761995919.0,6006.5,97.5,48.75,65.5,50.0,-1.0
757839421.0,6006.5,97.5,48.75,67.0,50.0,-1.0
757839421.0,6006.5,97.5,36.25,67.0,50.0,-1.0
757839421.0,6006.5,89.0,36.25,67.0,50.0,-1.0
757839421.0,6006.5,89.0,36.25,67.0,41.5,-1.0
757839421.0,6006.5,89.0,36.25,67.0,41.5,-1.0
757839421.0,6006.5,89.0,36.25,67.0,41.5,-1.0
757839481.0,6006.5,89.0,36.25,67.0,41.5,-1.0
757839481.0,6006.5,89.0,36.25,67.0,41.5,-1.0
756080480.0,6006.5,89.0,36.25,26.25,41.5,-1.0
756080480.0,6006.5,89.0,6.25,26.25,41.5,-1.0
756080480.0,6006.5,8.95,6.25,26.25,41.5,-1.0
756080480.0,6006.5,8.95,6.25,26.25,12.5,-1.0
756080480.0,6006.5,8.95,6.25,26.25,12.5,-1.0
756080480.0,6006.5,8.95,6.25,26.25,12.5,-1.0
756080485.0,6006.5,8.95,6.25,26.25,42.5,-1.0
756080485.0,6006.5,8.95,6.25,55.25,42.5,-1.0
