conId,symbol,secType,expiration,strike,right,exchange,currency,tradingClass,tickType,impliedVol,delta,optPrice,pvDividend,gamma,vega,theta,undPrice
757528474,ES,FOP,20250218,6010.0,C,CME,USD,E3B,13.0,0.10130791560329949,0.9700081692111231,121.48117754820578,0.0,0.001035610337741695,0.5053843763198529,-0.43706229222334514,6130.79736328125
757528474,ES,FOP,20250218,6010.0,C,CME,USD,E3B,10.0,0.061639099298032164,0.9985355308016124,120.75,0.0,8.38315114279307e-05,0.021146657762059574,-0.0016886670762855766,6130.75
757528474,ES,FOP,20250218,6010.0,C,CME,USD,E3B,11.0,0.11559303055996295,0.9506027559557143,122.25,0.0,0.0013703337395758752,0.648240494630702,-0.9278508038217641,6130.75
757528474,ES,FOP,20250218,6010.0,C,CME,USD,E3B,12.0,0.122231147916368,0.9408736411079459,131.0,0.0,0.001496182074483431,0.7484184653647887,-1.1359895269361082,6130.75
757528579,ES,FOP,20250218,6010.0,P,CME,USD,E3B,10.0,0.10031662823004878,-0.028326452655374427,0.699999988079071,0.0,0.0010109006919693728,0.41493844616089187,-0.5237063696000626,6130.75
757528579,ES,FOP,20250218,6010.0,P,CME,USD,E3B,11.0,0.10372475041986064,-0.032612311435375435,0.8500000238418579,0.0,0.0010987392421968878,0.466314897646252,-0.6085408822561107,6130.75
757528579,ES,FOP,20250218,6010.0,P,CME,USD,E3B,12.0,0.0991794914205846,-0.02694568835636632,0.6499999761581421,0.0,0.0009807784635788947,0.39801098046681205,-0.4966486391265921,6130.75
757528579,ES,FOP,20250218,6010.0,P,CME,USD,E3B,13.0,0.10130791560329949,-0.029511591851788768,0.7418258643011768,0.0,0.001035610337741695,0.5053843763199666,-0.4516572239081853,6130.79736328125
760509122,ES,FOP,20250218,6015.0,P,CME,USD,E3B,13.0,0.09860146255628871,-0.03153297910085994,0.7785504603796483,0.0,0.0011240597064194593,0.5333012412441178,-0.4679382389731046,6130.79736328125
760509122,ES,FOP,20250218,6015.0,P,CME,USD,E3B,10.0,0.09796497294217829,-0.03073339883866373,0.75,0.0,0.0011076713932182286,0.4440010718522288,-0.5472481438376002,6130.75
760509122,ES,FOP,20250218,6015.0,P,CME,USD,E3B,11.0,0.10116423409469363,-0.03504557670528871,0.8999999761581421,0.0,0.0011952528950689156,0.49475370836342736,-0.629712631573379,6130.75
