conId,openPrice,closePrice,lowPrice,highPrice,lastPrice,tradingVolume
31.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
31.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
31.0,-1.0,5746.25,-1.0,-1.0,-1.0,-1.0
757206384.0,-1.0,140.75,-1.0,-1.0,-1.0,-1.0
757206384.0,-1.0,140.75,-1.0,-1.0,-1.0,-1.0
757206384.0,-1.0,140.75,-1.0,-1.0,-1.0,-1.0
757207041.0,-1.0,19.5,-1.0,-1.0,-1.0,-1.0
757207041.0,-1.0,19.5,-1.0,-1.0,-1.0,-1.0
757207041.0,-1.0,19.5,-1.0,-1.0,-1.0,-1.0
760507182.0,-1.0,20.75,-1.0,-1.0,-1.0,-1.0
760507182.0,-1.0,20.75,-1.0,-1.0,-1.0,-1.0
760507182.0,-1.0,20.75,-1.0,-1.0,-1.0,-1.0
760507268.0,-1.0,137.0,-1.0,-1.0,-1.0,-1.0
760507268.0,-1.0,137.0,-1.0,-1.0,-1.0,-1.0
760507268.0,-1.0,137.0,-1.0,-1.0,-1.0,-1.0
765818573.0,-1.0,133.0,-1.0,-1.0,-1.0,-1.0
765818573.0,-1.0,133.0,-1.0,-1.0,-1.0,-1.0
765818573.0,-1.0,133.0,-1.0,-1.0,-1.0,-1.0
760506613.0,-1.0,129.25,-1.0,-1.0,-1.0,-1.0
760506613.0,-1.0,129.25,-1.0,-1.0,-1.0,-1.0
760506613.0,-1.0,129.25,-1.0,-1.0,-1.0,-1.0
760507154.0,-1.0,23.0,-1.0,-1.0,-1.0,-1.0
760507154.0,-1.0,23.0,-1.0,-1.0,-1.0,-1.0
760507154.0,-1.0,23.0,-1.0,-1.0,-1.0,-1.0
765817703.0,-1.0,125.5,-1.0,-1.0,-1.0,-1.0
765817703.0,-1.0,125.5,-1.0,-1.0,-1.0,-1.0
765817703.0,-1.0,125.5,-1.0,-1.0,-1.0,-1.0
757206475.0,-1.0,121.75,-1.0,-1.0,-1.0,-1.0
757206475.0,-1.0,121.75,-1.0,-1.0,-1.0,-1.0
757206475.0,-1.0,121.75,-1.0,-1.0,-1.0,-1.0
757207144.0,-1.0,25.5,-1.0,-1.0,-1.0,-1.0
757207144.0,-1.0,25.5,-1.0,-1.0,-1.0,-1.0
757207144.0,-1.0,25.5,-1.0,-1.0,-1.0,-1.0
765817734.0,-1.0,118.0,-1.0,-1.0,-1.0,-1.0
765817734.0,-1.0,118.0,-1.0,-1.0,-1.0,-1.0
765817734.0,-1.0,118.0,-1.0,-1.0,-1.0,-1.0
765818554.0,-1.0,26.75,-1.0,-1.0,-1.0,-1.0
765818554.0,-1.0,26.75,-1.0,-1.0,-1.0,-1.0
765818554.0,-1.0,26.75,-1.0,-1.0,-1.0,-1.0
760506917.0,-1.0,28.25,-1.0,-1.0,-1.0,-1.0
760506917.0,-1.0,28.25,-1.0,-1.0,-1.0,-1.0
760506917.0,-1.0,28.25,-1.0,-1.0,-1.0,-1.0
760507295.0,-1.0,114.5,-1.0,-1.0,-1.0,-1.0
760507295.0,-1.0,114.5,-1.0,-1.0,-1.0,-1.0
760507295.0,-1.0,114.5,-1.0,-1.0,-1.0,-1.0
765818164.0,-1.0,29.75,-1.0,-1.0,-1.0,-1.0
765818164.0,-1.0,29.75,-1.0,-1.0,-1.0,-1.0
765818164.0,-1.0,29.75,-1.0,-1.0,-1.0,-1.0
765818462.0,-1.0,110.75,-1.0,-1.0,-1.0,-1.0
765818462.0,-1.0,110.75,-1.0,-1.0,-1.0,-1.0
765818462.0,-1.0,110.75,-1.0,-1.0,-1.0,-1.0
760506650.0,-1.0,107.25,-1.0,-1.0,-1.0,-1.0
760506650.0,-1.0,107.25,-1.0,-1.0,-1.0,-1.0
760506650.0,-1.0,107.25,-1.0,-1.0,-1.0,-1.0
760506659.0,-1.0,31.0,-1.0,-1.0,-1.0,-1.0
760506659.0,-1.0,31.0,-1.0,-1.0,-1.0,-1.0
760506659.0,-1.0,31.0,-1.0,-1.0,-1.0,-1.0
757206405.0,-1.0,32.75,-1.0,-1.0,-1.0,-1.0
757206405.0,-1.0,32.75,-1.0,-1.0,-1.0,-1.0
757206405.0,-1.0,32.75,-1.0,-1.0,-1.0,-1.0
757206704.0,-1.0,103.75,-1.0,-1.0,-1.0,-1.0
757206704.0,-1.0,103.75,-1.0,-1.0,-1.0,-1.0
757206704.0,-1.0,103.75,-1.0,-1.0,-1.0,-1.0
760506902.0,-1.0,100.5,-1.0,-1.0,-1.0,-1.0
760506902.0,-1.0,100.5,-1.0,-1.0,-1.0,-1.0
760506902.0,-1.0,100.5,-1.0,-1.0,-1.0,-1.0
760507202.0,-1.0,34.25,-1.0,-1.0,-1.0,-1.0
760507202.0,-1.0,34.25,-1.0,-1.0,-1.0,-1.0
760507202.0,-1.0,34.25,-1.0,-1.0,-1.0,-1.0
765818119.0,-1.0,35.75,-1.0,-1.0,-1.0,-1.0
765818119.0,-1.0,35.75,-1.0,-1.0,-1.0,-1.0
765818119.0,-1.0,35.75,-1.0,-1.0,-1.0,-1.0
765818285.0,-1.0,97.0,-1.0,-1.0,-1.0,-1.0
765818285.0,-1.0,97.0,-1.0,-1.0,-1.0,-1.0
765818285.0,-1.0,97.0,-1.0,-1.0,-1.0,-1.0
760506770.0,-1.0,93.75,-1.0,-1.0,-1.0,-1.0
760506770.0,-1.0,93.75,-1.0,-1.0,-1.0,-1.0
760506770.0,-1.0,93.75,-1.0,-1.0,-1.0,-1.0
760507148.0,-1.0,37.5,-1.0,-1.0,-1.0,-1.0
760507148.0,-1.0,37.5,-1.0,-1.0,-1.0,-1.0
760507148.0,-1.0,37.5,-1.0,-1.0,-1.0,-1.0
765817655.0,-1.0,39.25,-1.0,-1.0,-1.0,-1.0
765817655.0,-1.0,39.25,-1.0,-1.0,-1.0,-1.0
765817655.0,-1.0,39.25,-1.0,-1.0,-1.0,-1.0
765818140.0,-1.0,90.5,-1.0,-1.0,-1.0,-1.0
765818140.0,-1.0,90.5,-1.0,-1.0,-1.0,-1.0
765818140.0,-1.0,90.5,-1.0,-1.0,-1.0,-1.0
757207138.0,-1.0,87.25,-1.0,-1.0,-1.0,-1.0
757207138.0,-1.0,87.25,-1.0,-1.0,-1.0,-1.0
757207138.0,-1.0,87.25,-1.0,-1.0,-1.0,-1.0
757207204.0,-1.0,41.0,-1.0,-1.0,-1.0,-1.0
757207204.0,-1.0,41.0,-1.0,-1.0,-1.0,-1.0
757207204.0,-1.0,41.0,-1.0,-1.0,-1.0,-1.0
765818234.0,-1.0,84.25,-1.0,-1.0,-1.0,-1.0
765818234.0,-1.0,84.25,-1.0,-1.0,-1.0,-1.0
765818234.0,-1.0,84.25,-1.0,-1.0,-1.0,-1.0
765818308.0,-1.0,43.0,-1.0,-1.0,-1.0,-1.0
765818308.0,-1.0,43.0,-1.0,-1.0,-1.0,-1.0
765818308.0,-1.0,43.0,-1.0,-1.0,-1.0,-1.0
760506583.0,-1.0,81.0,-1.0,-1.0,-1.0,-1.0
760506583.0,-1.0,81.0,-1.0,-1.0,-1.0,-1.0
760506583.0,-1.0,81.0,-1.0,-1.0,-1.0,-1.0
760507285.0,-1.0,44.75,-1.0,-1.0,-1.0,-1.0
760507285.0,-1.0,44.75,-1.0,-1.0,-1.0,-1.0
760507285.0,-1.0,44.75,-1.0,-1.0,-1.0,-1.0
765818159.0,-1.0,46.75,-1.0,-1.0,-1.0,-1.0
765818159.0,-1.0,46.75,-1.0,-1.0,-1.0,-1.0
765818159.0,-1.0,46.75,-1.0,-1.0,-1.0,-1.0
765818432.0,-1.0,78.0,-1.0,-1.0,-1.0,-1.0
765818432.0,-1.0,78.0,-1.0,-1.0,-1.0,-1.0
765818432.0,-1.0,78.0,-1.0,-1.0,-1.0,-1.0
760507128.0,-1.0,75.0,-1.0,-1.0,-1.0,-1.0
760507128.0,-1.0,75.0,-1.0,-1.0,-1.0,-1.0
760507128.0,-1.0,75.0,-1.0,-1.0,-1.0,-1.0
760507165.0,-1.0,48.75,-1.0,-1.0,-1.0,-1.0
760507165.0,-1.0,48.75,-1.0,-1.0,-1.0,-1.0
760507165.0,-1.0,48.75,-1.0,-1.0,-1.0,-1.0
757206679.0,-1.0,72.25,-1.0,-1.0,-1.0,-1.0
757206679.0,-1.0,72.25,-1.0,-1.0,-1.0,-1.0
757206679.0,-1.0,72.25,-1.0,-1.0,-1.0,-1.0
757206811.0,-1.0,51.0,-1.0,-1.0,-1.0,-1.0
757206811.0,-1.0,51.0,-1.0,-1.0,-1.0,-1.0
757206811.0,-1.0,51.0,-1.0,-1.0,-1.0,-1.0
760506680.0,-1.0,69.25,-1.0,-1.0,-1.0,-1.0
760506680.0,-1.0,69.25,-1.0,-1.0,-1.0,-1.0
760506680.0,-1.0,69.25,-1.0,-1.0,-1.0,-1.0
760507194.0,-1.0,53.0,-1.0,-1.0,-1.0,-1.0
760507194.0,-1.0,53.0,-1.0,-1.0,-1.0,-1.0
760507194.0,-1.0,53.0,-1.0,-1.0,-1.0,-1.0
765818399.0,-1.0,66.5,-1.0,-1.0,-1.0,-1.0
765818399.0,-1.0,66.5,-1.0,-1.0,-1.0,-1.0
765818399.0,-1.0,66.5,-1.0,-1.0,-1.0,-1.0
765818418.0,-1.0,55.25,-1.0,-1.0,-1.0,-1.0
765818418.0,-1.0,55.25,-1.0,-1.0,-1.0,-1.0
765818418.0,-1.0,55.25,-1.0,-1.0,-1.0,-1.0
760506815.0,-1.0,57.5,-1.0,-1.0,-1.0,-1.0
760506815.0,-1.0,57.5,-1.0,-1.0,-1.0,-1.0
760506815.0,-1.0,57.5,-1.0,-1.0,-1.0,-1.0
760507047.0,-1.0,63.75,-1.0,-1.0,-1.0,-1.0
760507047.0,-1.0,63.75,-1.0,-1.0,-1.0,-1.0
760507047.0,-1.0,63.75,-1.0,-1.0,-1.0,-1.0
765818359.0,-1.0,61.25,-1.0,-1.0,-1.0,-1.0
765818359.0,-1.0,61.25,-1.0,-1.0,-1.0,-1.0
765818359.0,-1.0,61.25,-1.0,-1.0,-1.0,-1.0
765818588.0,-1.0,60.0,-1.0,-1.0,-1.0,-1.0
765818588.0,-1.0,60.0,-1.0,-1.0,-1.0,-1.0
765818588.0,-1.0,60.0,-1.0,-1.0,-1.0,-1.0
757206631.0,-1.0,58.5,-1.0,-1.0,-1.0,-1.0
757206631.0,-1.0,58.5,-1.0,-1.0,-1.0,-1.0
757206631.0,-1.0,58.5,-1.0,-1.0,-1.0,-1.0
757206883.0,-1.0,62.25,-1.0,-1.0,-1.0,-1.0
757206883.0,-1.0,62.25,-1.0,-1.0,-1.0,-1.0
757206883.0,-1.0,62.25,-1.0,-1.0,-1.0,-1.0
765818394.0,-1.0,64.75,-1.0,-1.0,-1.0,-1.0
765818394.0,-1.0,64.75,-1.0,-1.0,-1.0,-1.0
765818394.0,-1.0,64.75,-1.0,-1.0,-1.0,-1.0
765818549.0,-1.0,56.0,-1.0,-1.0,-1.0,-1.0
765818549.0,-1.0,56.0,-1.0,-1.0,-1.0,-1.0
765818549.0,-1.0,56.0,-1.0,-1.0,-1.0,-1.0
760506638.0,-1.0,53.5,-1.0,-1.0,-1.0,-1.0
760506638.0,-1.0,53.5,-1.0,-1.0,-1.0,-1.0
760506638.0,-1.0,53.5,-1.0,-1.0,-1.0,-1.0
760506745.0,-1.0,67.25,-1.0,-1.0,-1.0,-1.0
760506745.0,-1.0,67.25,-1.0,-1.0,-1.0,-1.0
760506745.0,-1.0,67.25,-1.0,-1.0,-1.0,-1.0
765817656.0,-1.0,51.25,-1.0,-1.0,-1.0,-1.0
765817656.0,-1.0,51.25,-1.0,-1.0,-1.0,-1.0
765817656.0,-1.0,51.25,-1.0,-1.0,-1.0,-1.0
765818582.0,-1.0,70.0,-1.0,-1.0,-1.0,-1.0
765818582.0,-1.0,70.0,-1.0,-1.0,-1.0,-1.0
765818582.0,-1.0,70.0,-1.0,-1.0,-1.0,-1.0
760506761.0,-1.0,72.5,-1.0,-1.0,-1.0,-1.0
760506761.0,-1.0,72.5,-1.0,-1.0,-1.0,-1.0
760506761.0,-1.0,72.5,-1.0,-1.0,-1.0,-1.0
757206440.0,-1.0,75.25,-1.0,-1.0,-1.0,-1.0
757206440.0,-1.0,75.25,-1.0,-1.0,-1.0,-1.0
